contigName	contigLen	totalAvgDepth	220421_RR4342129_aln_sorted.bam	220421_RR4342129_aln_sorted.bam-var
k105_121919 flag=0 multi=3.9804 len=1638	1638	13.2204	13.2204	25.5962
k105_36019 flag=0 multi=3.0000 len=3710	3710	15.509	15.509	26.884
k105_121939 flag=0 multi=6.9246 len=2334	2334	38.1223	38.1223	178.137
k105_121944 flag=1 multi=1.9307 len=1549	1549	9.98642	9.98642	7.13786
k105_121956 flag=1 multi=1.9981 len=1650	1650	13.67	13.67	20.5108
k105_36058 flag=1 multi=2.8240 len=1696	1696	14.1662	14.1662	14.8882
k105_121969 flag=0 multi=3.4867 len=2437	2437	22.9073	22.9073	75.1383
k105_121985 flag=1 multi=2.0000 len=1749	1749	9.07442	9.07505	13.0557
k105_36087 flag=0 multi=6.2931 len=1903	1903	37.4666	37.4666	163.802
k105_36098 flag=1 multi=1.0000 len=1726	1726	9.7297	9.73033	28.7316
k105_122011 flag=1 multi=5.0000 len=1774	1774	14.4267	14.4267	16.8447
k105_36119 flag=1 multi=2.9011 len=1985	1985	9.2752	9.2752	8.55293
k105_122026 flag=1 multi=5.0000 len=3800	3800	15.3227	15.3227	18.2481
k105_36122 flag=1 multi=1.8692 len=2009	2009	9.83055	9.83055	7.08158
k105_122032 flag=1 multi=2.9667 len=1848	1848	12.4729	12.4729	13.7427
k105_36127 flag=1 multi=2.0000 len=1563	1563	8.87898	8.87898	8.12206
k105_36133 flag=0 multi=3.0000 len=3422	3422	12.2986	12.2986	16.9126
k105_122048 flag=1 multi=2.8837 len=1997	1997	9.96156	9.96156	8.26778
k105_122074 flag=1 multi=3.0000 len=1937	1937	8.05932	8.05932	7.84867
k105_36165 flag=1 multi=2.0000 len=1559	1559	9.54152	9.54152	5.22003
k105_122077 flag=1 multi=1.8285 len=1510	1510	14.8963	14.8963	61.6898
k105_36171 flag=1 multi=3.0000 len=1931	1931	10.2695	10.2695	9.40361
k105_36174 flag=1 multi=2.0000 len=1675	1675	8.09311	8.09311	6.2525
k105_122107 flag=1 multi=5.0000 len=1864	1864	13.9061	13.9061	18.0829
k105_122118 flag=1 multi=2.8451 len=1926	1926	20.8575	20.8575	48.991
k105_122126 flag=1 multi=1.9641 len=1831	1831	11.4521	11.4521	14.9435
k105_36212 flag=0 multi=4.0000 len=1893	1893	16.6059	16.6059	39.3929
k105_122138 flag=1 multi=2.8997 len=1701	1701	12.8208	12.8208	16.7549
k105_36217 flag=1 multi=1.9650 len=1989	1989	9.85481	9.85481	44.0535
k105_122155 flag=1 multi=2.9100 len=3440	3440	10.6106	10.6106	10.0621
k105_36223 flag=0 multi=4.8315 len=7011	7011	16.1721	16.1723	33.3996
k105_122161 flag=1 multi=4.0000 len=2171	2171	21.1163	21.1163	86.8304
k105_122185 flag=1 multi=4.0000 len=4828	4828	14.115	14.115	18.0907
k105_36271 flag=1 multi=1.9015 len=2439	2439	9.28135	9.28135	7.75819
k105_36286 flag=1 multi=7.9238 len=1536	1536	70.6984	70.6984	722.976
k105_122212 flag=0 multi=10.5150 len=2235	2235	38.0724	38.0724	103.983
k105_36287 flag=1 multi=1.9657 len=1535	1535	15.8621	15.8621	28.7982
k105_122213 flag=1 multi=3.8290 len=1684	1684	12.8416	12.8416	17.4954
k105_122216 flag=1 multi=1.9623 len=1751	1751	12.2486	12.2486	21.5069
k105_122219 flag=1 multi=2.0000 len=1858	1858	6.79977	6.79977	3.78532
k105_122221 flag=1 multi=2.5596 len=1767	1767	16.1626	16.1626	19.6944
k105_122226 flag=1 multi=3.0000 len=2964	2964	10.6084	10.6084	12.5376
k105_36329 flag=1 multi=1.9596 len=1566	1566	9.69915	9.69915	9.61543
k105_122254 flag=1 multi=4.0000 len=3058	3058	14.762	14.762	16.6306
k105_36331 flag=1 multi=3.7249 len=3089	3089	21.6614	21.6614	36.8563
k105_122258 flag=1 multi=2.0000 len=1555	1555	11.9772	11.9772	26.1818
k105_36336 flag=1 multi=3.9653 len=2872	2872	15.7403	15.7403	34.8998
k105_122269 flag=1 multi=2.9147 len=2474	2474	11.8787	11.8787	17.9467
k105_122283 flag=1 multi=2.7759 len=1676	1676	16.5433	16.5433	38.7545
k105_36353 flag=1 multi=1.9464 len=2623	2623	15.59	15.59	44.4857
k105_122287 flag=1 multi=2.8892 len=1801	1801	14.1853	14.1853	22.8214
k105_122294 flag=1 multi=3.0000 len=2140	2140	10.4668	10.4668	5.24544
k105_36365 flag=1 multi=2.0000 len=1857	1857	8.20855	8.20855	5.73261
k105_36378 flag=0 multi=9.0970 len=2847	2847	39.2959	39.2963	176.164
k105_122363 flag=0 multi=1.9919 len=1595	1595	13.5128	13.5128	17.3789
k105_36423 flag=1 multi=3.0000 len=1903	1903	10.5003	10.5003	18.9305
k105_36439 flag=1 multi=3.8968 len=2169	2169	15.9851	15.9851	29.6558
k105_122382 flag=0 multi=19.0723 len=3563	3563	92.0211	92.0211	274.017
k105_122391 flag=1 multi=2.9302 len=2255	2255	12.696	12.696	27.4598
k105_122392 flag=1 multi=2.8887 len=1543	1543	10.0352	10.0352	9.60143
k105_122398 flag=1 multi=3.9511 len=5135	5135	11.6642	11.6642	14.117
k105_36464 flag=1 multi=4.9066 len=3274	3274	19.1258	19.1261	34.8902
k105_36467 flag=0 multi=4.2071 len=2915	2915	17.128	17.128	42.5698
k105_36471 flag=0 multi=4.8596 len=2327	2327	16.9839	16.9839	14.446
k105_122409 flag=0 multi=4.3660 len=4630	4630	22.6263	22.6263	60.7414
k105_36503 flag=0 multi=4.0000 len=1808	1808	17.1309	17.1315	34.2541
k105_122428 flag=0 multi=5.1024 len=9543	9543	22.88	22.88	53.826
k105_122429 flag=1 multi=2.1717 len=2010	2010	22.6995	22.6995	71.0879
k105_122436 flag=1 multi=4.3471 len=5518	5518	17.8456	17.8456	62.3929
k105_36534 flag=1 multi=2.9825 len=1816	1816	13.6339	13.6339	23.521
k105_122453 flag=1 multi=2.8386 len=1629	1629	12.4632	12.4632	17.3462
k105_36547 flag=1 multi=3.0000 len=2004	2004	13.0405	13.0405	20.3692
k105_36557 flag=1 multi=5.0000 len=1838	1838	18.4153	18.4153	44.0357
k105_122474 flag=1 multi=4.0000 len=4718	4718	15.5342	15.5342	23.7421
k105_36588 flag=1 multi=2.5316 len=2050	2050	8.63158	8.63158	7.09012
k105_36591 flag=1 multi=3.9841 len=6701	6701	12.9742	12.9742	23.4348
k105_36593 flag=1 multi=4.0000 len=3584	3584	14.6884	14.6884	20.9889
k105_36595 flag=0 multi=4.9240 len=3475	3475	22.378	22.378	76.7089
k105_122545 flag=0 multi=5.1910 len=1969	1969	29.4217	29.4217	76.2837
k105_36598 flag=0 multi=3.8757 len=1529	1529	25.0261	25.0261	22.4652
k105_122546 flag=1 multi=2.1004 len=2984	2984	20.307	20.3073	92.3273
k105_122548 flag=1 multi=4.0000 len=2841	2841	14.4928	14.4928	15.6649
k105_36611 flag=1 multi=2.0000 len=1686	1686	8.08398	8.08398	5.03454
k105_122558 flag=1 multi=3.9423 len=4372	4372	16.581	16.581	35.2195
k105_122567 flag=1 multi=2.9810 len=3055	3055	12.7205	12.7205	16.2229
k105_122570 flag=1 multi=4.0000 len=4680	4680	12.7914	12.7914	12.9654
k105_36634 flag=1 multi=4.0000 len=4742	4742	13.6167	13.6167	21.0833
k105_36635 flag=1 multi=4.0000 len=2425	2425	12.502	12.502	12.1718
k105_36649 flag=0 multi=3.3736 len=2498	2498	24.4421	24.4421	54.9106
k105_36650 flag=0 multi=9.0000 len=1788	1788	36.5684	36.569	92.3395
k105_36657 flag=1 multi=2.7709 len=2995	2995	22.7269	22.7269	64.9902
k105_122625 flag=1 multi=3.0000 len=1619	1619	11.612	11.612	20.1299
k105_36669 flag=1 multi=2.9993 len=3153	3153	13.6797	13.6797	16.6801
k105_122639 flag=1 multi=3.0000 len=1608	1608	9.62963	9.62963	7.58271
k105_36674 flag=0 multi=10.3402 len=5863	5863	33.2738	33.2738	64.8514
k105_122643 flag=1 multi=4.0000 len=3926	3926	12.8411	12.8411	17.4591
k105_122663 flag=1 multi=2.9098 len=2921	2921	13.6276	13.6276	16.1523
k105_122664 flag=0 multi=8.7282 len=1709	1709	32.1264	32.1264	81.0821
k105_36699 flag=0 multi=5.1430 len=5321	5321	16.5411	16.5411	17.089
k105_122672 flag=1 multi=4.9036 len=3591	3591	18.6466	18.6466	32.3893
k105_36710 flag=0 multi=9.0890 len=5711	5711	35.1316	35.1318	82.3051
k105_122683 flag=1 multi=3.0000 len=2128	2128	10.361	10.361	8.62327
k105_122685 flag=0 multi=11.3302 len=2979	2979	50.6911	50.6911	143.084
k105_36721 flag=0 multi=3.0000 len=2476	2476	18.2777	18.2777	45.3009
k105_36722 flag=1 multi=3.7984 len=1563	1563	9.8712	9.8712	9.074
k105_122694 flag=1 multi=3.5659 len=4528	4528	16.4559	16.4559	42.009
k105_36731 flag=1 multi=3.0000 len=1678	1678	11.3508	11.3508	6.10347
k105_36745 flag=1 multi=2.8710 len=2493	2493	19.6065	19.6065	59.0976
k105_36751 flag=1 multi=4.0000 len=2119	2119	13.0838	13.0838	10.7902
k105_36752 flag=1 multi=2.0000 len=1806	1806	19.8762	19.8762	45.5576
k105_122730 flag=1 multi=4.0000 len=3224	3224	13.461	13.461	18.3714
k105_36758 flag=1 multi=4.0000 len=4084	4084	20.2664	20.2664	20.1049
k105_122736 flag=1 multi=2.9948 len=3954	3954	13.3183	13.3183	19.0149
k105_36773 flag=1 multi=2.0000 len=1521	1521	20.1335	20.1335	66.5786
k105_36785 flag=0 multi=5.0000 len=7996	7996	23.8955	23.8955	63.8205
k105_122750 flag=0 multi=5.9584 len=12857	12857	19.2332	19.2332	30.8289
k105_36798 flag=0 multi=3.9905 len=3254	3254	20.5847	20.5847	47.3953
k105_36799 flag=1 multi=2.0000 len=1604	1604	7.63205	7.63205	6.61129
k105_36801 flag=1 multi=3.0000 len=1656	1656	10.0478	10.0485	5.48935
k105_122782 flag=0 multi=6.0000 len=2633	2633	21.704	21.704	44.1489
k105_36810 flag=1 multi=2.8729 len=1568	1568	8.71157	8.71157	8.9732
k105_122784 flag=1 multi=4.0000 len=2364	2364	17.1111	17.1111	24.2315
k105_36822 flag=1 multi=4.8250 len=1911	1911	17.8864	17.887	43.3016
k105_122794 flag=1 multi=3.9279 len=1602	1602	28.7348	28.7348	94.8427
k105_122803 flag=1 multi=3.0000 len=1621	1621	10.4208	10.4208	10.9324
k105_122807 flag=1 multi=2.9735 len=1989	1989	13.9521	13.9521	30.6595
k105_122809 flag=0 multi=18.2259 len=1508	1508	74.2622	74.2622	593.799
k105_36824 flag=0 multi=9.0000 len=13844	13844	26.2023	26.2023	42.6327
k105_36836 flag=1 multi=4.4269 len=2199	2199	19.5749	19.5749	100.467
k105_122828 flag=0 multi=2.9868 len=1621	1621	13.8029	13.8029	24.3896
k105_122837 flag=1 multi=1.8730 len=1514	1514	18.3409	18.3409	72.4184
k105_36842 flag=1 multi=2.0000 len=1776	1776	10.1218	10.1218	5.88424
k105_122842 flag=1 multi=4.0000 len=2490	2490	12.5085	12.5085	17.572
k105_36847 flag=0 multi=9.8020 len=2696	2696	46.643	46.643	571.3
k105_122859 flag=0 multi=6.9409 len=2137	2137	27.4801	27.4801	47.7763
k105_36850 flag=1 multi=6.0000 len=18037	18037	19.5339	19.5339	30.9307
k105_122885 flag=1 multi=1.9443 len=2008	2008	11.3687	11.3687	5.58554
k105_122895 flag=1 multi=3.9309 len=2925	2925	20.8569	20.8569	68.8635
k105_36877 flag=1 multi=3.0000 len=2147	2147	12.0145	12.0145	15.4832
k105_122903 flag=0 multi=5.9708 len=1820	1820	35.7635	35.7635	83.6308
k105_122905 flag=0 multi=3.7674 len=2779	2779	13.1103	13.1103	17.1705
k105_122915 flag=1 multi=1.8998 len=1831	1831	12.762	12.762	18.1148
k105_36901 flag=1 multi=5.0000 len=2758	2758	19.4923	19.4927	13.6486
k105_36906 flag=0 multi=4.6052 len=4041	4041	18.6137	18.6137	34.8923
k105_122940 flag=1 multi=4.0000 len=1531	1531	15.3845	15.3845	19.1078
k105_122943 flag=1 multi=1.9449 len=1973	1973	10.8568	10.8568	16.2435
k105_36913 flag=1 multi=4.9291 len=3659	3659	24.3767	24.3767	54.706
k105_36935 flag=1 multi=3.0000 len=1823	1823	8.34967	8.34967	4.2993
k105_122965 flag=1 multi=4.0000 len=8070	8070	13.3001	13.3001	14.3603
k105_122967 flag=1 multi=4.0000 len=1732	1732	20.6258	20.6258	33.3551
k105_36952 flag=1 multi=2.9037 len=1891	1891	11.9213	11.9213	12.8967
k105_122989 flag=1 multi=2.8838 len=1844	1844	16.317	16.3176	58.393
k105_36957 flag=1 multi=2.9074 len=1833	1833	8.14973	8.14973	4.67675
k105_36960 flag=1 multi=3.0000 len=2689	2689	12.3308	12.3308	9.69191
k105_123003 flag=0 multi=3.9695 len=2073	2073	16.9943	16.9943	26.2792
k105_36968 flag=1 multi=1.8926 len=1819	1819	9.63331	9.63331	12.0549
k105_123014 flag=1 multi=3.3320 len=1900	1900	23.1846	23.1846	163.834
k105_123019 flag=1 multi=1.9906 len=3418	3418	14.0939	14.0939	23.7895
k105_36985 flag=1 multi=3.0000 len=3739	3739	13.5793	13.5793	13.3095
k105_36999 flag=0 multi=4.7352 len=2446	2446	15.1638	15.1638	27.2036
k105_37008 flag=1 multi=3.0000 len=2440	2440	12.5493	12.5493	18.3665
k105_123037 flag=0 multi=5.9943 len=16768	16768	22.5711	22.5711	38.5369
k105_37016 flag=1 multi=4.8631 len=2734	2734	16.8367	16.8367	31.7086
k105_37021 flag=1 multi=4.9877 len=3363	3363	20.0121	20.0121	33.8508
k105_37026 flag=1 multi=1.9643 len=2683	2683	12.6786	12.6786	24.7766
k105_123066 flag=0 multi=6.7784 len=2569	2569	34.0575	34.0575	81.2478
k105_37029 flag=1 multi=2.6380 len=2044	2044	9.08342	9.08342	9.09818
k105_37051 flag=1 multi=1.9410 len=2104	2104	13.6382	13.6382	18.568
k105_37057 flag=1 multi=2.0000 len=1915	1915	8.79943	8.79943	7.06063
k105_123112 flag=1 multi=2.9360 len=1825	1825	24.0448	24.0448	44.8564
k105_123116 flag=1 multi=1.9149 len=1774	1774	13.1127	13.1127	11.161
k105_123119 flag=1 multi=3.0000 len=1784	1784	15.4412	15.4412	35.9431
k105_37085 flag=0 multi=7.1332 len=3565	3565	36.6436	36.6436	99.0059
k105_123128 flag=1 multi=5.2650 len=1656	1656	22.8811	22.8811	67.4403
k105_37104 flag=1 multi=2.9360 len=4545	4545	24.8319	24.8319	87.6896
k105_123157 flag=1 multi=5.0000 len=4443	4443	16.2551	16.2551	45.6115
k105_37115 flag=1 multi=1.9604 len=1822	1822	12.7392	12.7392	33.0512
k105_123158 flag=1 multi=3.0000 len=3231	3231	11.1496	11.1496	14.6071
k105_37121 flag=1 multi=2.9592 len=2312	2312	13.8908	13.8908	13.5484
k105_123180 flag=1 multi=2.6711 len=1759	1759	13.798	13.798	9.44732
k105_37136 flag=1 multi=2.3987 len=1748	1748	10.5382	10.5382	17.1278
k105_37144 flag=0 multi=8.8698 len=2264	2264	36.2871	36.2871	70.8155
k105_123201 flag=1 multi=2.9103 len=2358	2358	11.3456	11.346	14.9487
k105_37166 flag=1 multi=1.9491 len=1872	1872	9.20267	9.20267	7.60038
k105_123229 flag=1 multi=2.9418 len=2028	2028	18.8445	18.8445	66.5088
k105_123241 flag=1 multi=4.0000 len=1553	1553	27.6087	27.6087	37.9359
k105_37191 flag=1 multi=2.2344 len=2093	2093	14.4817	14.4817	33.3599
k105_123246 flag=1 multi=3.1494 len=2435	2435	21.3834	21.3834	47.8251
k105_37201 flag=1 multi=2.9949 len=4000	4000	15.126	15.126	25.6182
k105_123252 flag=0 multi=2.9507 len=1931	1931	10.74	10.74	10.7464
k105_37202 flag=1 multi=3.0000 len=1695	1695	8.60194	8.60194	5.90559
k105_37206 flag=1 multi=3.0000 len=1581	1581	9.8798	9.8805	9.71231
k105_37209 flag=1 multi=3.0000 len=1971	1971	15.1823	15.1823	25.6362
k105_37212 flag=1 multi=1.9573 len=1674	1674	12.086	12.086	18.4977
k105_123274 flag=0 multi=5.9424 len=2049	2049	37.05	37.05	224.233
k105_123278 flag=1 multi=1.9258 len=1642	1642	14.4638	14.4638	21.2093
k105_123283 flag=0 multi=6.4838 len=1802	1802	27.4268	27.4268	109.888
k105_37222 flag=1 multi=3.9175 len=7270	7270	16.9662	16.9663	34.9041
k105_123284 flag=0 multi=5.1894 len=1816	1816	21.0504	21.0504	31.0402
k105_123306 flag=1 multi=1.9441 len=2019	2019	11.2723	11.2723	14.3953
k105_123307 flag=0 multi=8.8765 len=3312	3312	33.6768	33.6768	55.932
k105_37236 flag=0 multi=4.9963 len=10889	10889	18.9028	18.9028	38.4303
k105_37242 flag=1 multi=4.0080 len=1599	1599	17.5376	17.5376	82.362
k105_123317 flag=0 multi=7.2818 len=8284	8284	34.8493	34.8493	98.8264
k105_123330 flag=1 multi=3.0000 len=3296	3296	11.7902	11.7902	10.3973
k105_37293 flag=1 multi=5.6785 len=1564	1564	21.2334	21.2334	53.6324
k105_37294 flag=1 multi=2.8557 len=1533	1533	9.08894	9.08894	9.34881
k105_123356 flag=1 multi=2.8819 len=1629	1629	13.8621	13.8621	21.621
k105_37305 flag=1 multi=2.8870 len=2397	2397	11.1108	11.1108	16.8128
k105_37315 flag=1 multi=2.0000 len=1995	1995	13.8439	13.8439	34.7166
k105_37317 flag=0 multi=9.7450 len=4615	4615	38.9971	38.9973	94.2671
k105_37323 flag=0 multi=4.0000 len=4985	4985	18.5566	18.5566	35.0433
k105_123386 flag=1 multi=5.0000 len=12346	12346	18.3464	18.3465	26.9908
k105_123393 flag=1 multi=5.0000 len=5859	5859	19.4059	19.4059	51.6918
k105_123404 flag=1 multi=3.4876 len=4465	4465	11.6971	11.6971	15.7901
k105_37361 flag=1 multi=3.0000 len=2549	2549	14.2434	14.2434	30.7723
k105_123410 flag=0 multi=5.9021 len=3680	3680	22.0312	22.0312	76.0489
k105_37362 flag=1 multi=2.9656 len=4876	4876	12.1375	12.1375	13.6636
k105_123412 flag=1 multi=5.2431 len=1730	1730	31.7487	31.7487	215.214
k105_37368 flag=1 multi=5.6062 len=1550	1550	28.9564	28.9564	129.914
k105_123423 flag=1 multi=4.0000 len=7024	7024	14.1603	14.1603	21.4155
k105_37382 flag=1 multi=4.0000 len=2697	2697	18.2686	18.2686	20.5827
k105_123426 flag=0 multi=6.6419 len=3233	3233	23.5783	23.5783	134.053
k105_123430 flag=1 multi=4.0000 len=2437	2437	12.0686	12.0686	8.53199
k105_123435 flag=1 multi=1.8121 len=1744	1744	9.92346	9.92346	17.084
k105_37384 flag=0 multi=7.0000 len=8900	8900	31.0145	31.0145	88.0288
k105_123462 flag=1 multi=3.0000 len=1633	1633	7.65071	7.65071	3.85904
k105_123471 flag=1 multi=3.0000 len=2624	2624	14.9038	14.9038	26.8269
k105_37439 flag=1 multi=1.9499 len=1581	1581	11.8833	11.8833	15.4807
k105_123487 flag=1 multi=1.9359 len=1618	1618	9.32221	9.32221	6.20763
k105_123499 flag=0 multi=5.9773 len=2309	2309	30.5711	30.5711	1562.1
k105_37451 flag=1 multi=5.0000 len=3800	3800	16.6219	16.6219	22.7553
k105_123502 flag=1 multi=2.5715 len=3139	3139	10.896	10.896	9.75861
k105_123505 flag=1 multi=1.9116 len=1746	1746	12.0758	12.0758	8.57043
k105_37473 flag=1 multi=2.9112 len=1794	1794	10.4884	10.4884	13.0997
k105_37474 flag=0 multi=4.7925 len=1570	1570	17.9261	17.9261	51.8725
k105_123510 flag=0 multi=6.4302 len=8897	8897	23.8736	23.8736	201.217
k105_37477 flag=1 multi=3.8153 len=2314	2314	24.9154	24.9154	27.494
k105_37481 flag=1 multi=4.9786 len=1977	1977	23.8374	23.8374	106.037
k105_37486 flag=1 multi=2.0000 len=1709	1709	10.7203	10.7203	7.55976
k105_37496 flag=0 multi=4.0734 len=3158	3158	27.5795	27.5795	110.15
k105_123546 flag=1 multi=2.4957 len=3381	3381	10.4553	10.4553	10.884
k105_123569 flag=1 multi=3.7330 len=1959	1959	18.0459	18.0459	59.669
k105_37542 flag=1 multi=2.8399 len=1866	1866	16.4965	16.4971	40.4309
k105_123586 flag=1 multi=4.0000 len=2148	2148	19.1907	19.1907	49.2952
k105_37547 flag=1 multi=4.0000 len=1849	1849	13.0365	13.0365	21.8373
k105_123591 flag=1 multi=2.9387 len=2811	2811	14.1127	14.1127	26.9226
k105_123608 flag=1 multi=3.0000 len=1999	1999	10.3862	10.3862	10.1203
k105_123615 flag=1 multi=2.9168 len=1547	1547	12.7709	12.7709	18.5435
k105_37584 flag=1 multi=2.0000 len=1503	1503	9.47672	9.47746	7.63428
k105_123632 flag=1 multi=3.3256 len=3450	3450	12.8112	12.8112	25.0832
k105_37591 flag=1 multi=2.3005 len=4251	4251	17.5121	17.5121	31.0243
k105_123667 flag=1 multi=2.9735 len=3573	3573	12.3363	12.3363	10.5413
k105_123675 flag=0 multi=4.9328 len=5107	5107	16.9492	16.9492	55.5458
k105_37638 flag=1 multi=3.0000 len=1735	1735	7.66057	7.66057	4.20417
k105_123679 flag=1 multi=2.9468 len=2436	2436	12.4383	12.4383	15.6266
k105_123680 flag=0 multi=8.9479 len=3174	3174	27.037	27.037	55.983
k105_123681 flag=1 multi=4.0000 len=2618	2618	22.0827	22.0827	45.0052
k105_37656 flag=0 multi=5.9579 len=2483	2483	23.15	23.15	58.63
k105_123724 flag=1 multi=2.6286 len=1742	1742	11.1363	11.1363	13.0267
k105_123729 flag=1 multi=3.0000 len=1943	1943	10.4663	10.4663	13.5157
k105_123734 flag=0 multi=7.9509 len=3345	3345	27.2895	27.2895	59.5948
k105_37705 flag=0 multi=5.0000 len=9747	9747	16.0621	16.0621	31.476
k105_123759 flag=1 multi=2.0000 len=1898	1898	8.6865	8.6865	10.815
k105_37717 flag=1 multi=2.9346 len=3379	3379	14.6268	14.6268	35.7782
k105_123769 flag=0 multi=2.9922 len=2669	2669	10.3684	10.3684	16.3971
k105_37724 flag=0 multi=6.8681 len=2926	2926	36.3238	36.3238	54.6543
k105_123776 flag=0 multi=8.4044 len=7682	7682	26.6985	26.6985	44.4538
k105_123777 flag=1 multi=2.8885 len=1540	1540	13.9	13.9	18.5278
k105_37747 flag=0 multi=7.9789 len=3430	3430	40.2155	40.2155	152.139
k105_123788 flag=1 multi=3.0000 len=3053	3053	9.18429	9.18464	5.60065
k105_123789 flag=1 multi=2.9325 len=1795	1795	10.0723	10.0723	11.9467
k105_37756 flag=0 multi=9.9484 len=3590	3590	38.8776	38.8776	82.6179
k105_37769 flag=0 multi=7.0000 len=1536	1536	19.5873	19.5873	47.9479
k105_37770 flag=1 multi=3.0000 len=1772	1772	14.2207	14.2207	19.3887
k105_123811 flag=1 multi=3.0000 len=3079	3079	17.0157	17.0157	35.2175
k105_37774 flag=1 multi=1.9708 len=2985	2985	11.5683	11.5683	8.27229
k105_123814 flag=1 multi=3.9751 len=2515	2515	13.0055	13.0055	17.3998
k105_123848 flag=1 multi=4.0000 len=1701	1701	14.9181	14.9181	10.5953
k105_37807 flag=1 multi=3.9628 len=5260	5260	18.5153	18.5155	26.3554
k105_37824 flag=1 multi=2.0000 len=1552	1552	11.2739	11.2739	6.85999
k105_123857 flag=0 multi=45.7289 len=19887	19887	140.513	140.513	820.937
k105_123860 flag=1 multi=2.0000 len=1585	1585	12.0286	12.0286	14.7725
k105_123861 flag=1 multi=2.5194 len=2015	2015	10.9362	10.9362	12.2271
k105_37866 flag=1 multi=3.0000 len=2063	2063	10.4794	10.4794	8.22357
k105_123894 flag=1 multi=2.7918 len=1690	1690	12.1182	12.1182	53.6185
k105_37907 flag=1 multi=1.9399 len=1553	1553	12.5217	12.5217	10.3881
k105_123935 flag=1 multi=4.9106 len=3819	3819	24.4132	24.4132	85.9476
k105_37925 flag=1 multi=2.0000 len=1541	1541	13.5277	13.5277	8.81344
k105_123937 flag=1 multi=2.8423 len=2870	2870	14.7206	14.7206	23.5887
k105_123959 flag=1 multi=1.9305 len=2464	2464	11.8799	11.8799	13.7492
k105_123966 flag=1 multi=2.9700 len=2108	2108	9.71502	9.71502	12.5513
k105_37958 flag=1 multi=4.0000 len=1934	1934	14.3784	14.3784	23.6689
k105_123996 flag=1 multi=2.0000 len=1779	1779	11.5089	11.5089	20.6186
k105_123999 flag=1 multi=3.7904 len=2037	2037	22.9364	22.9364	53.9377
k105_37979 flag=1 multi=3.0000 len=4038	4038	11.841	11.841	8.98111
k105_124002 flag=1 multi=2.0000 len=1644	1644	9.59103	9.59103	10.4723
k105_37989 flag=1 multi=1.9471 len=1824	1824	8.54719	8.54719	10.1009
k105_124005 flag=0 multi=9.2056 len=7190	7190	40.6139	40.6139	114.164
k105_38011 flag=1 multi=3.0000 len=4240	4240	12.856	12.856	18.3992
k105_124020 flag=1 multi=3.0000 len=3453	3453	11.8259	11.8259	18.0602
k105_38038 flag=1 multi=2.0000 len=1531	1531	9.55612	9.55612	8.05575
k105_124059 flag=1 multi=3.1876 len=1731	1731	10.2966	10.2966	15.7303
k105_38064 flag=1 multi=2.0000 len=1546	1546	9.16547	9.16547	9.34536
k105_38065 flag=0 multi=8.9321 len=2460	2460	36.929	36.929	59.1488
k105_124088 flag=1 multi=3.0000 len=1625	1625	8.44814	8.44814	5.56768
k105_124107 flag=1 multi=3.0000 len=1759	1759	9.42449	9.42449	10.1251
k105_124131 flag=1 multi=4.0561 len=2923	2923	15.2733	15.2733	40.4053
k105_124140 flag=1 multi=3.9349 len=2918	2918	19.4595	19.4595	38.2933
k105_124161 flag=1 multi=2.8990 len=1669	1669	8.72284	8.72284	5.36121
k105_124173 flag=1 multi=2.8000 len=1835	1835	12.4291	12.4291	26.8782
k105_124192 flag=1 multi=2.0000 len=1615	1615	11.387	11.387	8.20188
k105_124197 flag=1 multi=2.8520 len=1524	1524	10.6033	10.6033	14.3357
k105_124206 flag=1 multi=2.7955 len=2384	2384	11.8796	11.8796	14.5305
k105_38066 flag=0 multi=7.0000 len=72606	72606	21.8315	21.8315	34.9762
k105_124209 flag=1 multi=3.0000 len=2075	2075	14.8083	14.8083	25.1145
