contigName	contigLen	totalAvgDepth	220421_RR4342133_aln_sorted.bam	220421_RR4342133_aln_sorted.bam-var
k105_45252 flag=1 multi=3.5511 len=1836	1836	14.0077	14.0077	24.4588
k105_45256 flag=0 multi=6.9251 len=2387	2387	55.6236	55.6236	256.114
k105_131584 flag=1 multi=6.0000 len=7593	7593	17.611	17.611	33.6657
k105_45263 flag=0 multi=4.8676 len=8415	8415	20.1122	20.1122	69.9871
k105_131591 flag=1 multi=3.0000 len=3495	3495	10.6439	10.6439	8.85851
k105_45269 flag=1 multi=2.9335 len=2329	2329	14.7751	14.7751	45.7665
k105_45270 flag=1 multi=2.9176 len=1877	1877	12.1772	12.1772	12.6789
k105_45273 flag=1 multi=4.0000 len=1807	1807	12.3561	12.3561	16.5144
k105_45274 flag=0 multi=3.0000 len=1739	1739	12.0843	12.0843	11.6503
k105_131615 flag=0 multi=82.0341 len=3509	3509	269.6	269.6	2960.52
k105_131624 flag=1 multi=3.0000 len=2370	2370	12.7581	12.7581	12.051
k105_45295 flag=1 multi=2.9638 len=2261	2261	10.8427	10.8427	11.9109
k105_131626 flag=1 multi=3.0000 len=2794	2794	11.1528	11.1528	8.53658
k105_45316 flag=0 multi=5.9908 len=5520	5520	19.8462	19.8462	27.6264
k105_45321 flag=0 multi=25.0000 len=2634	2634	37.6216	37.6216	260.547
k105_131635 flag=1 multi=5.1318 len=9800	9800	23.8382	23.8382	52.7136
k105_131636 flag=0 multi=9.7954 len=1806	1806	49.465	49.465	529.914
k105_131658 flag=1 multi=2.9294 len=2371	2371	12.2494	12.2494	13.3837
k105_131677 flag=1 multi=2.8733 len=1952	1952	20.1781	20.1781	35.277
k105_131684 flag=0 multi=5.6055 len=1996	1996	26.227	26.227	44.8032
k105_45376 flag=1 multi=2.9780 len=5845	5845	13.4681	13.4681	22.7233
k105_131695 flag=1 multi=3.0000 len=2540	2540	11.7234	11.7234	13.754
k105_45404 flag=1 multi=3.0000 len=2237	2237	10.0048	10.0048	6.59441
k105_45409 flag=1 multi=3.0000 len=1857	1857	11.5103	11.5103	19.0191
k105_45416 flag=1 multi=2.8774 len=1541	1541	11.2624	11.2624	15.0671
k105_131728 flag=1 multi=5.0000 len=9152	9152	20.0552	20.0552	46.8617
k105_45426 flag=1 multi=1.9183 len=2307	2307	9.79045	9.79045	12.4903
k105_131736 flag=1 multi=4.0000 len=3462	3462	12.7594	12.7594	14.4751
k105_45438 flag=1 multi=3.0000 len=1506	1506	11.8628	11.8628	9.63573
k105_45449 flag=0 multi=4.9363 len=3434	3434	30.1191	30.1191	76.2846
k105_131756 flag=1 multi=2.9159 len=1818	1818	12.6829	12.6829	16.2383
k105_131757 flag=1 multi=3.2486 len=3621	3621	13.8629	13.8629	22.2873
k105_131764 flag=0 multi=4.9698 len=2756	2756	21.1044	21.1048	45.845
k105_131776 flag=1 multi=2.5840 len=1747	1747	13.3006	13.3006	223.261
k105_131779 flag=0 multi=4.8371 len=3241	3241	22.2032	22.2032	60.7545
k105_131784 flag=0 multi=8.6072 len=2172	2172	42.8081	42.8081	172.376
k105_45465 flag=0 multi=11.2372 len=28549	28549	34.1181	34.1181	72.0297
k105_131803 flag=1 multi=3.8830 len=3695	3695	24.6073	24.6073	87.4216
k105_131808 flag=1 multi=3.8523 len=2868	2868	17.8186	17.8186	25.8746
k105_45470 flag=0 multi=5.0000 len=4596	4596	15.1736	15.1736	22.9031
k105_131819 flag=0 multi=5.9735 len=1995	1995	21.6694	21.6694	48.8268
k105_45474 flag=0 multi=21.0000 len=2296	2296	66.1715	66.1715	82.8308
k105_131822 flag=0 multi=3.9920 len=3843	3843	14.5559	14.5559	32.456
k105_131825 flag=0 multi=8.9744 len=3235	3235	26.7423	26.7423	24.1889
k105_131839 flag=1 multi=2.8302 len=1695	1695	10.9715	10.9715	10.7
k105_45500 flag=0 multi=6.9829 len=7105	7105	25.1543	25.1543	47.4157
k105_131850 flag=1 multi=2.0000 len=1626	1626	12.0285	12.0285	30.2433
k105_45507 flag=0 multi=10.5553 len=1940	1940	34.1603	34.1603	44.4153
k105_131859 flag=1 multi=3.0000 len=2774	2774	13.1879	13.1879	16.2006
k105_45514 flag=1 multi=4.0000 len=1526	1526	12.0174	12.0174	17.0979
k105_45521 flag=0 multi=10.8315 len=1885	1885	75.5493	75.5493	1267.65
k105_45525 flag=0 multi=1.9513 len=1852	1852	8.80552	8.80552	5.71817
k105_45528 flag=0 multi=3.8983 len=2464	2464	16.0143	16.0147	23.448
k105_131893 flag=1 multi=2.9534 len=3496	3496	15.8709	15.8709	39.2226
k105_45559 flag=1 multi=2.0000 len=1542	1542	8.76796	8.76796	6.20997
k105_45563 flag=1 multi=3.0452 len=1785	1785	10.4911	10.4911	11.5364
k105_131920 flag=0 multi=5.9749 len=2098	2098	22.7741	22.7741	45.5484
k105_45565 flag=1 multi=3.0000 len=2278	2278	9.74436	9.74436	10.9877
k105_131924 flag=1 multi=3.0000 len=2117	2117	11.6756	11.6756	16.7951
k105_45568 flag=0 multi=7.0000 len=3752	3752	23.4817	23.4817	31.4921
k105_131932 flag=0 multi=5.9651 len=1536	1536	26.8709	26.8709	31.9712
k105_45578 flag=1 multi=6.0000 len=1566	1566	18.3411	18.3411	39.6467
k105_131936 flag=1 multi=2.0000 len=1810	1810	14.3831	14.3831	21.5493
k105_131943 flag=1 multi=4.0000 len=1684	1684	20.4159	20.4159	17.6886
k105_45589 flag=0 multi=6.0000 len=1974	1974	25.2829	25.2829	25.7905
k105_131955 flag=1 multi=3.0000 len=2277	2277	11.9831	11.9831	11.5942
k105_45592 flag=0 multi=6.4126 len=10466	10466	23.7578	23.7578	52.5073
k105_45595 flag=0 multi=4.9523 len=2286	2286	23.6723	23.6723	51.7285
k105_45597 flag=0 multi=6.9762 len=2626	2626	28.3817	28.3817	53.3043
k105_131971 flag=1 multi=3.0000 len=1557	1557	11.4165	11.4165	11.2007
k105_45602 flag=1 multi=4.0000 len=2563	2563	13.3291	13.3291	21.0285
k105_131987 flag=1 multi=7.7001 len=4227	4227	36.4341	36.4341	124.708
k105_131991 flag=1 multi=5.5333 len=3979	3979	19.9841	19.9841	43.9129
k105_45619 flag=0 multi=52.4798 len=14239	14239	163.664	163.664	936.653
k105_131999 flag=1 multi=5.0000 len=5050	5050	17.9135	17.9135	14.4159
k105_132008 flag=1 multi=4.0000 len=1598	1598	14.3729	14.3729	7.67695
k105_45623 flag=1 multi=4.6392 len=6657	6657	18.2184	18.2184	41.6176
k105_45625 flag=0 multi=11.0521 len=2483	2483	54.1119	54.1119	211.078
k105_132010 flag=0 multi=6.7788 len=2799	2799	26.6244	26.6244	54.461
k105_45638 flag=1 multi=4.1394 len=1712	1712	16.6332	16.6332	70.0477
k105_132019 flag=0 multi=4.8804 len=1777	1777	29.8697	29.8697	109.409
k105_132020 flag=1 multi=1.9490 len=1633	1633	10.5637	10.5637	13.0949
k105_132036 flag=1 multi=3.0000 len=1963	1963	12.6906	12.6906	40.5208
k105_45658 flag=0 multi=14.9073 len=1615	1615	49.8894	49.8894	38.8415
k105_132041 flag=1 multi=3.9311 len=1935	1935	22.6162	22.6162	87.9629
k105_45681 flag=1 multi=5.9948 len=9773	9773	21.4857	21.4857	32.965
k105_45685 flag=1 multi=3.0000 len=2086	2086	11.5981	11.5981	12.9598
k105_45686 flag=1 multi=3.0000 len=1811	1811	10.5057	10.5057	8.06337
k105_132059 flag=0 multi=5.9936 len=7902	7902	21.6305	21.6305	82.4411
k105_132060 flag=0 multi=12.4181 len=1564	1564	62.4873	62.4873	308.592
k105_132069 flag=1 multi=4.0000 len=3447	3447	13.9967	13.9967	14.5391
k105_45704 flag=0 multi=7.7926 len=3027	3027	26.3542	26.3542	71.6146
k105_132085 flag=1 multi=5.0000 len=1514	1514	19.5733	19.5733	45.065
k105_45728 flag=1 multi=3.0000 len=2027	2027	20.0538	20.0538	54.9186
k105_132107 flag=1 multi=3.0000 len=1724	1724	10.359	10.359	7.04656
k105_132108 flag=0 multi=5.3605 len=3570	3570	21.1512	21.1512	16.6617
k105_45733 flag=1 multi=6.0000 len=7831	7831	19.3697	19.3697	43.668
k105_132109 flag=0 multi=21.7688 len=1861	1861	79.8895	79.8895	305.716
k105_132123 flag=0 multi=7.9611 len=1906	1906	28.9704	28.9704	103.757
k105_45738 flag=1 multi=4.0000 len=11956	11956	13.8823	13.8823	22.4295
k105_132157 flag=1 multi=3.0000 len=1678	1678	11.9522	11.9522	10.4633
k105_132168 flag=1 multi=4.0000 len=1523	1523	12.5776	12.5776	7.60129
k105_45740 flag=0 multi=16.9622 len=22381	22381	48.5814	48.5814	93.509
k105_132179 flag=1 multi=3.6076 len=1703	1703	28.1906	28.1906	71.358
k105_132186 flag=0 multi=12.8852 len=1664	1664	75.2556	75.2556	143.798
k105_45747 flag=0 multi=7.2047 len=10773	10773	24.8997	24.8997	59.6407
k105_45755 flag=1 multi=3.0000 len=1966	1966	10.1068	10.1068	8.23097
k105_45757 flag=1 multi=5.0000 len=1750	1750	17.0919	17.0919	25.8872
k105_45758 flag=0 multi=20.9895 len=10954	10954	69.1444	69.1444	221.159
k105_132235 flag=0 multi=20.7919 len=4794	4794	75.0829	75.0829	190.914
k105_45759 flag=1 multi=4.8040 len=2268	2268	16.4674	16.4674	40.8415
k105_132244 flag=0 multi=8.5509 len=1973	1973	45.8201	45.8201	186.159
k105_45780 flag=0 multi=11.9150 len=8482	8482	50.9384	50.9384	106.492
k105_45802 flag=1 multi=3.9819 len=6411	6411	21.2597	21.2597	59.9491
k105_45805 flag=0 multi=8.8903 len=3094	3094	42.5105	42.5109	102.421
k105_132321 flag=1 multi=2.9400 len=2105	2105	12.3519	12.3519	13.348
k105_132338 flag=1 multi=2.8701 len=2646	2646	12.3277	12.3277	15.6729
k105_132348 flag=1 multi=4.0000 len=1872	1872	11.9588	11.9588	9.65487
k105_132355 flag=0 multi=3.9847 len=2069	2069	33.6524	33.6524	69.4645
k105_45838 flag=1 multi=6.0000 len=7546	7546	18.7054	18.7054	28.4686
k105_45843 flag=0 multi=3.9806 len=1653	1653	14.3779	14.3779	17.9848
k105_132364 flag=1 multi=3.0000 len=3102	3102	12.7398	12.7398	13.6686
k105_45849 flag=1 multi=4.0000 len=1818	1818	14.8094	14.8094	23.7442
k105_45857 flag=0 multi=12.0000 len=2851	2851	42.5091	42.5091	54.5159
k105_132378 flag=0 multi=14.5675 len=1802	1802	78.6477	78.6477	197.426
k105_132394 flag=1 multi=2.0000 len=1560	1560	13.1227	13.1227	19.479
k105_45869 flag=1 multi=4.0000 len=4146	4146	11.6662	11.6662	11.9993
k105_132406 flag=0 multi=8.4607 len=1668	1668	45.8103	45.8103	280.167
k105_45878 flag=0 multi=15.9438 len=5440	5440	39.9684	39.9684	336.657
k105_132416 flag=1 multi=4.0000 len=1517	1517	11.9005	11.9012	21.3965
k105_132417 flag=1 multi=3.0000 len=1728	1728	10.4848	10.4848	6.85749
k105_132419 flag=1 multi=4.0000 len=1812	1812	11.3586	11.3586	11.0887
k105_45879 flag=0 multi=5.9923 len=13127	13127	27.1268	27.1268	49.9556
k105_132424 flag=1 multi=4.0000 len=3748	3748	13.7604	13.7604	14.5969
k105_45881 flag=0 multi=5.9717 len=4167	4167	19.6144	19.6144	168.511
k105_45883 flag=0 multi=4.7104 len=2605	2605	30.7613	30.7613	67.961
k105_45885 flag=0 multi=3.6442 len=2019	2019	18.2713	18.2713	84.124
k105_132436 flag=0 multi=6.9269 len=5806	5806	22.7187	22.7187	36.3596
k105_45893 flag=1 multi=3.9551 len=3310	3310	15.2437	15.2437	27.929
k105_132444 flag=1 multi=4.0000 len=2823	2823	19.5466	19.5466	43.1333
k105_132461 flag=1 multi=3.9329 len=2607	2607	25.2939	25.2939	39.4314
k105_132462 flag=1 multi=3.0000 len=1567	1567	10.7932	10.7932	9.36465
k105_45898 flag=0 multi=19.8437 len=15750	15750	72.0775	72.0775	195.052
k105_132469 flag=0 multi=8.3121 len=2739	2739	26.6134	26.6134	52.7358
k105_45905 flag=0 multi=8.9830 len=4820	4820	28.6139	28.6139	45.1768
k105_45919 flag=1 multi=2.9701 len=4257	4257	10.9106	10.9106	9.47604
k105_45923 flag=1 multi=3.0000 len=2624	2624	11.7672	11.7672	16.5157
k105_132510 flag=1 multi=3.0000 len=1728	1728	10.5716	10.5716	10.2501
k105_45935 flag=1 multi=3.0000 len=1828	1828	12.2729	12.2729	11.4985
k105_132527 flag=0 multi=4.5926 len=1931	1931	38.9966	38.9966	179.272
k105_45943 flag=1 multi=2.9586 len=3870	3870	14.4285	14.4285	24.1713
k105_132538 flag=1 multi=5.0000 len=2548	2548	16.1935	16.1935	30.3063
k105_132544 flag=0 multi=6.9983 len=7006	7006	26.4348	26.4348	56.0182
k105_45971 flag=1 multi=1.5531 len=1546	1546	15.8023	15.8023	64.527
k105_132549 flag=1 multi=3.9141 len=2864	2864	14.7214	14.7214	23.8154
k105_45979 flag=0 multi=9.9140 len=2280	2280	31.6831	31.6831	58.3141
k105_45982 flag=0 multi=8.0259 len=2772	2772	30.5969	30.5969	93.4099
k105_132566 flag=0 multi=6.4860 len=2850	2850	29.6559	29.6559	35.1913
k105_132568 flag=0 multi=5.9889 len=4592	4592	20.4579	20.4579	30.4803
k105_132580 flag=1 multi=4.0000 len=1525	1525	13.9665	13.9665	17.5564
k105_45993 flag=0 multi=10.4010 len=16996	16996	29.6645	29.6645	74.1301
k105_132587 flag=1 multi=1.9844 len=1646	1646	11.4238	11.4238	13.7053
k105_132592 flag=1 multi=3.0000 len=1503	1503	12.4183	12.4183	9.15325
k105_46002 flag=1 multi=4.0000 len=2931	2931	12.1848	12.1848	17.2629
k105_46009 flag=1 multi=1.8586 len=1576	1576	9.87097	9.87097	8.59672
k105_46020 flag=1 multi=2.6654 len=2980	2980	11.9753	11.9753	23.7176
k105_46022 flag=0 multi=6.0000 len=1959	1959	19.8712	19.8712	46.3143
k105_132636 flag=0 multi=36.9330 len=1911	1911	195.896	195.896	8456.67
k105_46031 flag=0 multi=8.9857 len=5712	5712	28.5378	28.5378	74.6151
k105_132645 flag=1 multi=4.7669 len=3666	3666	18.3515	18.3515	42.6874
k105_46033 flag=0 multi=8.9750 len=6495	6495	31.5147	31.5147	54.2253
k105_132660 flag=0 multi=57.2615 len=2832	2832	215.456	215.456	760.311
k105_46050 flag=0 multi=3.9801 len=1616	1616	14.4673	14.4673	19.8913
k105_132665 flag=1 multi=3.8280 len=2878	2878	24.3691	24.3691	44.3865
k105_46052 flag=0 multi=82.0923 len=7589	7589	281.112	281.112	2834.34
k105_46056 flag=1 multi=1.9090 len=1918	1918	19.0894	19.0894	45.9606
k105_132680 flag=0 multi=6.9751 len=4920	4920	23.196	23.196	42.889
k105_132686 flag=0 multi=3.3807 len=1786	1786	16.2946	16.2946	42.1272
k105_132689 flag=0 multi=37.0000 len=2145	2145	112.23	112.23	113.408
k105_46078 flag=1 multi=3.0000 len=3601	3601	10.9916	10.9916	10.8379
k105_46084 flag=1 multi=4.0000 len=3433	3433	12.3762	12.3762	15.1664
k105_132703 flag=1 multi=2.9178 len=1759	1759	10.6066	10.6066	11.7998
k105_132704 flag=0 multi=3.4270 len=2983	2983	24.8782	24.8782	73.7454
k105_132706 flag=1 multi=2.9493 len=2155	2155	20.408	20.408	63.4432
k105_46105 flag=0 multi=13.3265 len=2917	2917	39.6411	39.6411	63.7517
k105_46107 flag=1 multi=4.0000 len=3108	3108	14.9577	14.9577	15.2457
k105_46109 flag=1 multi=2.9006 len=1916	1916	11.3935	11.3935	16.4086
k105_132716 flag=0 multi=9.5301 len=22735	22735	30.6363	30.6363	53.188
k105_46119 flag=1 multi=4.0000 len=11453	11453	17.0588	17.0588	36.6922
k105_132722 flag=0 multi=7.9831 len=8404	8404	27.9629	27.9629	35.8267
k105_46129 flag=0 multi=8.6248 len=11307	11307	27.0207	27.0207	62.2869
k105_46149 flag=1 multi=3.0000 len=1531	1531	13.5424	13.5424	18.273
k105_132725 flag=0 multi=7.9832 len=16956	16956	28.5831	28.5831	45.4559
k105_46166 flag=0 multi=7.6671 len=3211	3211	34.2382	34.2382	81.7817
k105_132769 flag=0 multi=7.1542 len=2958	2958	52.2058	52.2058	358.272
k105_46169 flag=0 multi=37.0598 len=21525	21525	106.754	106.754	251.016
k105_46178 flag=1 multi=5.0000 len=2214	2214	14.3125	14.3125	13.9852
k105_132805 flag=1 multi=4.0000 len=4277	4277	11.0053	11.0053	11.0687
k105_46195 flag=1 multi=3.8301 len=2100	2100	16.8754	16.8754	36.6899
k105_132818 flag=1 multi=1.9320 len=1604	1604	7.93948	7.93948	4.73556
k105_132826 flag=0 multi=3.9159 len=2424	2424	21.6416	21.6416	81.2513
k105_132827 flag=1 multi=2.9504 len=2725	2725	14.094	14.094	18.8575
k105_46223 flag=1 multi=3.3518 len=4744	4744	13.83	13.83	16.6948
k105_46225 flag=1 multi=3.0000 len=1799	1799	9.604	9.60461	8.08388
k105_46226 flag=1 multi=3.0000 len=1628	1628	10.0859	10.0866	17.6027
k105_46246 flag=1 multi=5.0000 len=2136	2136	15.6722	15.6722	46.8412
k105_132852 flag=1 multi=5.0000 len=13792	13792	16.1308	16.1308	18.2055
k105_132860 flag=1 multi=4.0000 len=1631	1631	18.7259	18.7259	25.9653
k105_46269 flag=1 multi=3.8300 len=1623	1623	11.1527	11.1527	14.3781
k105_132869 flag=1 multi=2.9124 len=1567	1567	12.1143	12.1143	27.6649
k105_132870 flag=0 multi=16.7792 len=4417	4417	64.1676	64.1676	126.226
k105_46282 flag=0 multi=4.8662 len=1659	1659	24.0636	24.0636	78.7547
k105_132876 flag=1 multi=3.8111 len=1836	1836	26.8333	26.8333	43.029
k105_132886 flag=1 multi=6.0000 len=4502	4502	18.4795	18.4795	21.3987
k105_46296 flag=0 multi=8.9313 len=12455	12455	30.219	30.219	49.3032
k105_132905 flag=1 multi=4.0000 len=1600	1600	11.0228	11.0228	21.6275
k105_46301 flag=1 multi=2.9019 len=1981	1981	10.752	10.752	17.415
k105_46304 flag=0 multi=9.0000 len=4597	4597	31.9069	31.9069	77.3836
k105_46308 flag=1 multi=3.9586 len=6840	6840	12.9477	12.9477	14.8578
k105_132941 flag=1 multi=3.0000 len=2689	2689	11.831	11.831	14.938
k105_46318 flag=1 multi=2.9696 len=1949	1949	9.45025	9.45025	9.7638
k105_46320 flag=1 multi=2.7275 len=1995	1995	11.7572	11.7572	16.146
k105_46324 flag=1 multi=3.9699 len=1500	1500	19.8459	19.8459	42.4686
k105_132954 flag=0 multi=12.7809 len=2478	2478	38.354	38.354	87.6734
k105_132971 flag=1 multi=3.9954 len=4014	4014	18.5101	18.5101	29.5033
k105_46388 flag=0 multi=3.6973 len=1790	1790	12.9921	12.9921	12.7193
k105_132976 flag=0 multi=61.8090 len=14180	14180	191.222	191.222	710.239
k105_46389 flag=0 multi=5.5577 len=2305	2305	21.3471	21.3471	15.2769
k105_46404 flag=0 multi=10.0000 len=2145	2145	30.7323	30.7323	43.1489
k105_132991 flag=1 multi=4.0000 len=3241	3241	11.8745	11.8745	11.7241
k105_46405 flag=0 multi=6.7162 len=1564	1564	28.8317	28.8317	38.6765
k105_46410 flag=1 multi=5.3616 len=2887	2887	24.5904	24.5904	116.765
k105_133009 flag=0 multi=6.9645 len=1793	1793	23.913	23.913	42.1941
k105_46413 flag=0 multi=8.8887 len=6689	6689	68.1295	68.1295	6641.95
k105_133025 flag=1 multi=4.0000 len=2361	2361	10.6536	10.6536	14.9442
k105_133033 flag=1 multi=2.0000 len=1750	1750	9.52188	9.52188	6.93385
k105_133036 flag=0 multi=8.9457 len=1579	1579	32.1057	32.1057	38.5078
k105_133050 flag=1 multi=3.0000 len=2676	2676	8.81235	8.81275	4.09681
k105_133059 flag=0 multi=6.5190 len=11447	11447	24.4514	24.4514	44.9836
k105_133064 flag=0 multi=7.4646 len=3549	3549	36.4925	36.4928	125.704
k105_133073 flag=1 multi=3.0000 len=1672	1672	10.4777	10.4777	11.107
k105_133086 flag=0 multi=7.8148 len=1617	1617	30.3088	30.3088	126.725
k105_133088 flag=0 multi=6.9884 len=5293	5293	24.7523	24.7523	45.1537
k105_133089 flag=1 multi=5.0000 len=4344	4344	14.4399	14.4399	18.743
k105_133100 flag=1 multi=3.8731 len=1854	1854	19.1238	19.1244	28.9956
k105_133117 flag=0 multi=2.9858 len=1512	1512	9.02717	9.0279	5.80377
k105_46437 flag=0 multi=11.0000 len=73776	73776	33.041	33.041	50.9432
k105_46446 flag=1 multi=7.7278 len=2548	2548	45.7039	45.7039	242.182
k105_46447 flag=0 multi=91.0190 len=4527	4527	297.751	297.751	5778.6
k105_46454 flag=0 multi=3.9441 len=1661	1661	27.2257	27.2257	301.308
k105_133140 flag=1 multi=5.9943 len=8860	8860	22.3357	22.3357	29.7002
k105_133148 flag=1 multi=3.0000 len=2290	2290	10.2869	10.2869	12.6825
k105_46465 flag=1 multi=5.0000 len=3165	3165	12.9927	12.9927	21.8632
k105_46471 flag=1 multi=2.0000 len=1620	1620	11.2898	11.2898	9.20254
k105_133161 flag=1 multi=1.9194 len=1954	1954	11.4839	11.4839	17.2882
k105_46472 flag=0 multi=47.5369 len=1895	1895	220.828	220.828	29552.6
k105_133166 flag=1 multi=3.0000 len=1956	1956	11.0161	11.0161	13.1038
k105_46475 flag=0 multi=3.7124 len=3252	3252	27.3407	27.3407	57.4268
k105_46478 flag=0 multi=3.7268 len=1580	1580	15.1895	15.1895	18.3833
k105_46483 flag=1 multi=5.0000 len=2699	2699	19.3903	19.3903	52.9318
k105_46494 flag=1 multi=2.4780 len=2354	2354	9.81125	9.81125	9.91165
k105_133211 flag=1 multi=2.6401 len=2936	2936	11.7889	11.7889	31.0378
k105_133212 flag=0 multi=6.8772 len=1571	1571	27.9219	27.9219	93.4125
k105_133213 flag=0 multi=10.9704 len=3479	3479	35.6852	35.6852	53.2333
k105_46523 flag=0 multi=8.9107 len=18139	18139	27.5895	27.5895	42.6798
k105_133254 flag=0 multi=16.7903 len=2623	2623	52.057	52.057	110.246
k105_46524 flag=1 multi=4.6212 len=1615	1615	19.7078	19.7078	19.6796
k105_133257 flag=0 multi=4.9807 len=3213	3213	16.7228	16.7231	94.4353
k105_133262 flag=1 multi=3.0000 len=1553	1553	13.1447	13.1447	16.3435
k105_46542 flag=1 multi=3.0000 len=1924	1924	11.513	11.513	26.4632
k105_46564 flag=1 multi=2.6566 len=1523	1523	9.94756	9.94829	5.04178
k105_46568 flag=0 multi=72.4658 len=5425	5425	257.178	257.178	602.98
k105_46581 flag=0 multi=2.3666 len=3182	3182	10.7985	10.7985	12.5173
k105_133327 flag=1 multi=4.0000 len=1937	1937	11.197	11.197	15.5122
k105_46592 flag=1 multi=4.0000 len=2612	2612	13.3314	13.3314	30.1283
k105_133349 flag=0 multi=16.0000 len=2951	2951	50.2613	50.2613	112.855
k105_133352 flag=0 multi=4.8871 len=1557	1557	21.6077	21.6077	46.1363
k105_46619 flag=1 multi=3.8268 len=4290	4290	14.2971	14.2971	14.288
k105_133369 flag=0 multi=8.0000 len=6420	6420	27.3793	27.3793	33.9473
k105_133370 flag=1 multi=3.0000 len=1781	1781	10.0877	10.0877	7.79784
k105_133375 flag=1 multi=4.0000 len=2172	2172	12.182	12.182	8.93368
k105_133376 flag=1 multi=3.0000 len=1653	1653	10.1763	10.1763	13.4396
k105_46639 flag=1 multi=4.0000 len=7002	7002	15.4923	15.4923	26.0857
k105_46640 flag=0 multi=4.7236 len=1697	1697	26.5158	26.5158	114.236
k105_133394 flag=1 multi=3.0000 len=1851	1851	21.8354	21.8354	27.3482
k105_46647 flag=0 multi=8.3697 len=8484	8484	28.21	28.21	75.673
k105_46648 flag=1 multi=2.8937 len=1986	1986	12.9935	12.9935	32.6408
k105_46664 flag=0 multi=3.0000 len=2247	2247	17.6443	17.6443	45.9337
k105_133420 flag=1 multi=2.8555 len=3254	3254	11.3412	11.3412	10.3338
k105_133421 flag=0 multi=12.3300 len=3144	3144	66.9279	66.9279	264.09
k105_133422 flag=0 multi=11.4104 len=4199	4199	38.5656	38.5656	80.6927
k105_46681 flag=1 multi=2.9447 len=2674	2674	11.0293	11.0293	12.3453
k105_46690 flag=0 multi=3.9810 len=3264	3264	17.9441	17.9441	41.3826
k105_46712 flag=0 multi=5.5171 len=4684	4684	21.0452	21.0452	27.8906
k105_46713 flag=0 multi=6.3976 len=2107	2107	24.5125	24.5125	47.2896
k105_133428 flag=1 multi=8.0000 len=31321	31321	25.005	25.005	45.8408
k105_133433 flag=1 multi=2.9353 len=1928	1928	11.7458	11.7458	16.7242
k105_133448 flag=0 multi=4.0206 len=1855	1855	19.9531	19.9531	52.6774
k105_133470 flag=1 multi=3.0000 len=1858	1858	9.76756	9.76756	8.77481
k105_133485 flag=1 multi=3.0000 len=1505	1505	12.7889	12.7889	15.0663
k105_133492 flag=0 multi=4.8802 len=2510	2510	22.1826	22.1826	98.7712
k105_46726 flag=0 multi=8.1598 len=45381	45381	26.8311	26.8311	38.6892
k105_133503 flag=1 multi=2.3272 len=1994	1994	12.9496	12.9496	14.0707
k105_133505 flag=0 multi=3.0000 len=2146	2146	11.2209	11.2209	17.3602
k105_46732 flag=1 multi=4.0000 len=1964	1964	17.1869	17.1869	25.5718
k105_46739 flag=0 multi=11.9811 len=2219	2219	44.4273	44.4273	101.809
k105_46742 flag=0 multi=8.4233 len=5614	5614	27.7818	27.7818	56.0524
k105_133534 flag=0 multi=7.9224 len=1908	1908	23.4989	23.4989	45.0356
k105_133535 flag=0 multi=3.8615 len=4350	4350	14.26	14.26	22.9621
k105_133540 flag=0 multi=10.3407 len=1734	1734	55.8087	55.8087	589.071
k105_133580 flag=1 multi=7.0000 len=2211	2211	20.0893	20.0893	26.3813
k105_46743 flag=0 multi=31.9909 len=34034	34034	97.6285	97.6285	246.937
k105_133596 flag=1 multi=2.9644 len=2411	2411	15.218	15.218	44.8971
k105_133597 flag=1 multi=2.7175 len=1521	1521	9.54121	9.54121	38.3682
