#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k105_115499 flag=1 multi=3.0000 len=5932	10.7940	5932	0.0000	98.4659	5841	320	326	0.6026	10	4.72
k105_29940 flag=0 multi=5.0000 len=3843	33.6570	3843	0.0000	100.0000	3843	624	667	0.3198	32	9.53
k105_29944 flag=1 multi=2.7314 len=1505	13.4086	1505	0.0000	100.0000	1505	101	102	0.3653	14	3.46
k105_29945 flag=1 multi=1.9760 len=2025	31.1210	2025	0.0000	100.0000	2025	302	324	0.3376	30	11.89
k105_29947 flag=1 multi=3.0000 len=1767	7.3463	1767	0.0000	100.0000	1767	65	65	0.4830	7	2.33
k105_29953 flag=1 multi=3.1289 len=1587	10.3693	1587	0.0000	100.0000	1587	82	81	0.3187	10	4.44
k105_29961 flag=1 multi=3.0000 len=1921	10.4628	1921	0.0000	100.0000	1921	99	101	0.3170	11	3.71
k105_115543 flag=0 multi=8.9702 len=2788	38.9652	2788	0.0000	100.0000	2788	531	549	0.3099	40	9.56
k105_29971 flag=0 multi=9.0000 len=2063	44.2104	2063	0.0000	100.0000	2063	449	469	0.3131	45	9.00
k105_29991 flag=1 multi=3.8963 len=3691	23.7223	3691	0.0000	100.0000	3691	417	453	0.3537	23	11.54
k105_115587 flag=1 multi=4.0000 len=2345	19.8921	2345	0.0000	100.0000	2345	233	236	0.4145	19	4.99
k105_115588 flag=1 multi=2.9201 len=2307	7.1894	2307	0.0000	100.0000	2307	82	85	0.3610	7	2.77
k105_30015 flag=1 multi=4.3569 len=1545	44.5883	1545	0.0000	98.5761	1523	335	355	0.3366	49	15.46
k105_115606 flag=1 multi=2.7286 len=1752	20.7260	1752	0.0000	100.0000	1752	175	188	0.3326	17	12.20
k105_30028 flag=0 multi=5.0000 len=1948	19.8388	1948	0.0000	99.0760	1930	193	193	0.3680	20	5.43
k105_115609 flag=1 multi=2.8577 len=2466	16.2336	2466	0.0000	100.0000	2466	194	207	0.5744	15	5.61
k105_115613 flag=1 multi=5.0000 len=4767	18.1166	4767	0.0000	100.0000	4767	421	438	0.3618	18	5.77
k105_115617 flag=1 multi=1.9763 len=3985	15.1910	3985	0.0000	100.0000	3985	301	306	0.3367	15	4.54
k105_30058 flag=0 multi=7.8242 len=3341	34.0389	3341	0.0000	100.0000	3341	573	569	0.4727	34	9.65
k105_30060 flag=1 multi=4.0000 len=11298	14.9479	11298	0.0000	100.0000	11298	836	848	0.4553	15	3.98
k105_30061 flag=1 multi=3.0000 len=1873	14.2830	1873	0.0000	100.0000	1873	133	133	0.3714	15	4.25
k105_30064 flag=0 multi=7.0000 len=4134	23.2992	4134	0.0000	99.9758	4133	473	485	0.4389	24	5.56
k105_115668 flag=1 multi=2.7856 len=1784	26.5925	1784	0.0000	100.0000	1784	228	246	0.2509	26	8.00
k105_115669 flag=1 multi=4.0000 len=3061	13.2757	3061	0.0000	100.0000	3061	203	203	0.4529	13	4.90
k105_115676 flag=1 multi=4.0000 len=5373	14.4737	5373	0.0000	100.0000	5373	385	390	0.4240	14	4.86
k105_30085 flag=0 multi=6.9339 len=1588	40.4471	1588	0.0000	100.0000	1588	307	335	0.2561	35	19.76
k105_30086 flag=1 multi=2.9456 len=2605	13.3217	2605	0.0000	100.0000	2605	173	175	0.3574	14	4.79
k105_115683 flag=0 multi=9.9841 len=5759	34.6222	5759	0.0000	100.0000	5759	975	1007	0.3667	33	12.48
k105_115684 flag=1 multi=3.0000 len=2749	6.4609	2749	0.0000	100.0000	2749	90	88	0.5094	6	2.55
k105_30097 flag=0 multi=3.2928 len=2188	37.7116	2188	0.0000	100.0000	2188	406	418	0.3348	39	9.37
k105_30106 flag=1 multi=3.9325 len=2638	12.0921	2638	0.0000	100.0000	2638	151	168	0.5187	11	5.58
k105_30111 flag=1 multi=2.0000 len=2441	86.6313	2441	0.0000	100.0000	2441	965	1140	0.3080	80	37.64
k105_115704 flag=1 multi=5.0000 len=5060	19.8261	5060	0.0000	100.0000	5060	491	523	0.6342	19	7.19
k105_115719 flag=1 multi=4.0000 len=4233	18.7536	4233	0.0000	99.6929	4220	380	408	0.3660	17	7.62
k105_30174 flag=1 multi=2.8948 len=1854	10.1888	1854	0.0000	100.0000	1854	94	95	0.5721	10	3.64
k105_115764 flag=1 multi=2.9236 len=1832	24.6190	1832	0.0000	100.0000	1832	226	228	0.4309	24	6.71
k105_30176 flag=1 multi=2.9070 len=2535	20.4757	2535	0.0000	100.0000	2535	254	266	0.5221	21	7.06
k105_30193 flag=1 multi=2.0000 len=1739	5.2651	1739	0.0000	97.0673	1688	46	46	0.4741	5	2.30
k105_115787 flag=1 multi=2.0000 len=2822	10.4614	2822	0.0000	100.0000	2822	146	148	0.3900	10	4.38
k105_30200 flag=1 multi=4.0000 len=1516	12.3879	1516	0.0000	100.0000	1516	91	96	0.2996	11	5.66
k105_115804 flag=1 multi=1.9122 len=1745	11.7112	1745	0.0000	100.0000	1745	99	104	0.3767	11	3.99
k105_30224 flag=1 multi=2.9414 len=3245	11.0888	3245	0.0000	100.0000	3245	180	181	0.4403	11	2.98
k105_30235 flag=1 multi=2.9110 len=2037	9.8851	2037	0.0000	100.0000	2037	102	100	0.4248	9	3.34
k105_115836 flag=1 multi=2.3684 len=2768	33.8779	2768	0.0000	100.0000	2768	440	494	0.3252	32	11.63
k105_30237 flag=0 multi=19.9275 len=2725	81.3240	2725	0.0000	100.0000	2725	1113	1098	0.3189	80	14.43
k105_115841 flag=1 multi=4.0000 len=4480	16.5145	4480	0.0000	100.0000	4480	352	383	0.3440	17	5.66
k105_115858 flag=1 multi=1.9490 len=1537	36.8510	1537	0.0000	100.0000	1537	283	289	0.3336	37	9.76
k105_30252 flag=0 multi=9.0888 len=9115	31.1521	9115	0.0000	99.9671	9112	1412	1422	0.4697	31	7.97
k105_115865 flag=0 multi=4.0000 len=1672	14.4928	1672	0.0000	100.0000	1672	118	124	0.4416	14	4.37
k105_115866 flag=0 multi=3.9826 len=1828	24.2259	1828	0.0000	100.0000	1828	222	218	0.2789	24	6.63
k105_30257 flag=1 multi=3.6638 len=4227	22.2453	4227	0.0000	100.0000	4227	470	471	0.4971	22	6.37
k105_115871 flag=1 multi=2.9122 len=2769	40.9671	2769	0.0000	100.0000	2769	516	611	0.3156	32	30.93
k105_30261 flag=1 multi=4.0000 len=2729	12.6163	2729	0.0000	100.0000	2729	166	177	0.5898	11	7.61
k105_30262 flag=1 multi=3.0000 len=2299	10.4189	2299	0.0000	100.0000	2299	118	122	0.5500	11	4.07
k105_30263 flag=1 multi=3.0000 len=1847	12.8630	1847	0.0000	100.0000	1847	118	119	0.4566	12	4.31
k105_115892 flag=1 multi=1.8543 len=1546	8.8435	1546	0.0000	100.0000	1546	68	70	0.3523	9	2.48
k105_30270 flag=1 multi=2.0000 len=1906	10.7566	1906	0.0000	100.0000	1906	102	104	0.6325	10	5.47
k105_115898 flag=0 multi=5.9817 len=2837	35.2517	2837	0.0000	100.0000	2837	491	501	0.2976	34	10.62
k105_30273 flag=1 multi=4.0000 len=1982	12.5782	1982	0.0000	100.0000	1982	124	125	0.5825	13	4.19
k105_115903 flag=1 multi=2.0000 len=1611	7.3240	1611	0.0000	100.0000	1611	59	59	0.3877	7	3.06
k105_115907 flag=1 multi=1.9565 len=2980	12.4309	2980	0.0000	100.0000	2980	182	189	0.4039	12	3.28
k105_115913 flag=1 multi=2.9088 len=2233	28.1258	2233	0.0000	100.0000	2233	279	346	0.3481	26	11.87
k105_30306 flag=1 multi=3.0000 len=2081	10.9212	2081	0.0000	100.0000	2081	108	119	0.4689	10	4.07
k105_30313 flag=1 multi=4.0000 len=1563	13.7268	1563	0.0000	100.0000	1563	100	106	0.6001	15	5.06
k105_115942 flag=1 multi=4.8482 len=1554	16.2452	1554	0.0000	100.0000	1554	112	139	0.3508	13	10.03
k105_30316 flag=1 multi=2.8943 len=1998	9.0941	1998	0.0000	100.0000	1998	93	92	0.6886	10	3.03
k105_115943 flag=1 multi=3.0000 len=1927	9.8033	1927	0.0000	100.0000	1927	92	96	0.3183	10	3.26
k105_115947 flag=0 multi=4.3987 len=1640	14.3811	1640	0.0000	100.0000	1640	118	117	0.3671	14	5.65
k105_115948 flag=1 multi=3.0000 len=2441	9.6043	2441	0.0000	100.0000	2441	117	119	0.3924	10	3.97
k105_115955 flag=1 multi=4.0000 len=3565	12.1484	3565	0.0000	100.0000	3565	212	221	0.3850	12	4.24
k105_115965 flag=0 multi=2.9907 len=1605	28.2629	1605	0.0000	100.0000	1605	226	230	0.3720	28	4.37
k105_115974 flag=1 multi=1.9375 len=1594	16.0596	1594	0.0000	100.0000	1594	126	132	0.5614	16	5.08
k105_30364 flag=1 multi=4.7804 len=7500	21.9524	7500	0.0000	100.0000	7500	806	831	0.3346	21	7.12
k105_115990 flag=1 multi=3.0000 len=1965	11.3491	1965	0.0000	100.0000	1965	110	113	0.3826	11	3.86
k105_30371 flag=1 multi=2.8979 len=2142	13.9795	2142	0.0000	100.0000	2142	148	151	0.4457	14	5.06
k105_30373 flag=0 multi=5.8149 len=3131	48.6030	3131	0.0000	100.0000	3131	733	783	0.3256	46	16.38
k105_115995 flag=1 multi=3.9392 len=4199	17.6890	4199	0.0000	99.8571	4193	376	375	0.6316	17	4.83
k105_30396 flag=1 multi=2.9303 len=2459	12.1208	2459	0.0000	100.0000	2459	150	146	0.3897	12	3.93
k105_30402 flag=0 multi=6.7083 len=1915	44.4298	1915	0.0000	100.0000	1915	419	431	0.3435	34	24.31
k105_116030 flag=0 multi=2.8586 len=1901	19.4577	1901	0.0000	100.0000	1901	185	187	0.6355	19	5.61
k105_30410 flag=0 multi=8.2917 len=2621	34.4834	2621	0.0000	100.0000	2621	446	456	0.3754	36	9.44
k105_30412 flag=1 multi=3.0000 len=2117	11.8914	2117	0.0000	100.0000	2117	124	127	0.3729	13	4.39
k105_30416 flag=1 multi=3.3968 len=1864	7.5279	1864	0.0000	100.0000	1864	70	72	0.5636	8	2.96
k105_116064 flag=1 multi=5.5378 len=1879	51.9787	1879	0.0000	100.0000	1879	458	517	0.3352	48	26.62
k105_116065 flag=1 multi=3.0000 len=2463	13.5412	2463	0.0000	99.7970	2458	154	178	0.3228	13	5.67
k105_116067 flag=1 multi=4.9918 len=2059	14.8519	2059	0.0000	99.8543	2056	152	152	0.4564	15	4.70
k105_116071 flag=1 multi=3.0000 len=1654	9.0556	1654	0.0000	100.0000	1654	75	76	0.5125	9	3.92
k105_116073 flag=0 multi=6.9915 len=7858	20.8386	7858	0.0000	100.0000	7858	812	818	0.3481	21	6.23
k105_30455 flag=1 multi=2.0000 len=1696	8.2653	1696	0.0000	100.0000	1696	71	69	0.5160	8	3.75
k105_30459 flag=1 multi=2.0000 len=2773	10.7151	2773	0.0000	100.0000	2773	147	152	0.6283	10	4.22
k105_116099 flag=0 multi=6.1658 len=1830	20.4738	1830	0.0000	100.0000	1830	189	184	0.3157	20	5.62
k105_116106 flag=0 multi=3.9883 len=2672	11.6156	2672	0.0000	100.0000	2672	153	158	0.3085	10	5.27
k105_30485 flag=0 multi=8.6153 len=1979	32.6892	1979	0.0000	100.0000	1979	329	323	0.4623	32	6.78
k105_116117 flag=1 multi=2.0000 len=2060	31.2587	2060	0.0000	100.0000	2060	291	350	0.3110	31	15.69
k105_30494 flag=1 multi=2.0000 len=2296	48.5936	2296	0.0000	100.0000	2296	524	586	0.3248	43	21.41
k105_116138 flag=0 multi=26.7773 len=7896	103.6695	7896	0.0000	100.0000	7896	3968	4119	0.2952	100	27.36
k105_116150 flag=1 multi=5.0000 len=2437	31.7755	2437	0.0000	100.0000	2437	376	391	0.3020	32	10.81
k105_30520 flag=0 multi=7.9342 len=4604	26.3608	4604	0.0000	100.0000	4604	603	606	0.4570	27	7.23
k105_116157 flag=0 multi=9.3981 len=3162	38.1439	3162	0.0000	100.0000	3162	599	599	0.3161	37	9.87
k105_30527 flag=0 multi=2.9009 len=2082	24.3040	2082	0.0000	100.0000	2082	253	253	0.4501	24	7.64
k105_116158 flag=1 multi=3.0000 len=2540	11.3382	2540	0.0000	100.0000	2540	145	141	0.3703	11	4.73
k105_116166 flag=1 multi=3.0000 len=1824	13.8569	1824	0.0000	100.0000	1824	126	126	0.3626	14	5.62
k105_30540 flag=0 multi=2.9859 len=1520	12.8586	1520	0.0000	98.6842	1500	96	99	0.3983	10	7.46
k105_116176 flag=0 multi=10.3673 len=6446	40.5368	6446	0.0000	100.0000	6446	1278	1321	0.3562	38	17.27
k105_116193 flag=1 multi=2.0290 len=2384	16.5638	2384	0.0000	100.0000	2384	190	205	0.3589	17	5.25
k105_30575 flag=1 multi=4.0000 len=2945	12.3049	2945	0.0000	99.8981	2942	180	183	0.6212	12	4.05
k105_116203 flag=0 multi=4.9726 len=1567	16.6975	1567	0.0000	97.8941	1534	132	130	0.3726	17	6.40
k105_30606 flag=1 multi=3.0000 len=1687	13.0664	1687	0.0000	100.0000	1687	104	118	0.5769	12	5.85
k105_116225 flag=0 multi=3.0000 len=2190	12.8959	2190	0.0000	100.0000	2190	142	141	0.6108	12	5.42
k105_116227 flag=1 multi=1.8323 len=2496	14.2236	2496	0.0000	99.8798	2493	172	182	0.2686	13	6.69
k105_30615 flag=0 multi=6.6644 len=5790	23.0829	5790	0.0000	99.8964	5784	664	665	0.4310	21	10.38
k105_30626 flag=0 multi=4.9366 len=1936	46.3967	1936	0.0000	100.0000	1936	450	446	0.3446	44	16.77
k105_116249 flag=1 multi=2.0000 len=2395	12.5975	2395	0.0000	100.0000	2395	150	154	0.5166	12	4.87
k105_30629 flag=1 multi=3.0000 len=1698	16.1443	1698	0.0000	100.0000	1698	136	136	0.3106	17	6.69
k105_116259 flag=1 multi=3.0000 len=1872	12.0304	1872	0.0000	100.0000	1872	108	117	0.5309	13	4.13
k105_116261 flag=1 multi=2.8609 len=1572	64.6043	1572	0.0000	100.0000	1572	481	539	0.3100	64	15.78
k105_30640 flag=1 multi=1.9670 len=3409	10.5817	3409	0.0000	100.0000	3409	175	185	0.4039	10	3.64
k105_30641 flag=1 multi=3.0000 len=2605	13.5662	2605	0.0000	100.0000	2605	177	178	0.4406	13	5.54
k105_30644 flag=1 multi=3.0000 len=1736	6.5040	1736	0.0000	100.0000	1736	57	58	0.5813	7	1.98
k105_116295 flag=1 multi=3.0000 len=1872	11.7986	1872	0.0000	100.0000	1872	108	114	0.4250	12	3.33
k105_116304 flag=1 multi=3.0000 len=1829	9.5216	1829	0.0000	100.0000	1829	88	86	0.4202	10	3.66
k105_30662 flag=1 multi=3.9334 len=3977	16.7043	3977	0.0000	100.0000	3977	330	340	0.6396	16	6.40
k105_30681 flag=1 multi=2.3302 len=1713	47.0123	1713	0.0000	100.0000	1713	396	408	0.3362	46	12.36
k105_116330 flag=1 multi=1.8979 len=1691	10.7824	1691	0.0000	100.0000	1691	91	93	0.3612	10	3.28
k105_30683 flag=1 multi=1.9918 len=2299	11.5259	2299	0.0000	100.0000	2299	133	135	0.6249	11	3.09
k105_30712 flag=0 multi=5.0000 len=2854	19.8693	2854	0.0000	100.0000	2854	285	293	0.6284	20	5.22
k105_116370 flag=1 multi=3.9069 len=4206	18.0549	4206	0.0000	100.0000	4206	361	379	0.4418	18	5.65
k105_116373 flag=0 multi=2.9672 len=2543	72.3905	2543	0.0000	100.0000	2543	875	959	0.3111	72	19.48
k105_30714 flag=0 multi=8.9834 len=4937	36.9036	4937	0.0000	100.0000	4937	905	906	0.3870	38	12.20
k105_116380 flag=1 multi=4.0000 len=1571	26.9975	1571	0.0000	100.0000	1571	202	216	0.3823	27	10.38
k105_116386 flag=1 multi=6.0000 len=3889	15.9463	3889	0.0000	100.0000	3889	305	310	0.3451	16	6.34
k105_116392 flag=0 multi=11.9310 len=3295	36.7982	3295	0.0000	99.7269	3286	582	623	0.3519	33	15.70
k105_116395 flag=1 multi=2.9230 len=2080	11.5380	2080	0.0000	100.0000	2080	124	117	0.5895	12	4.12
k105_30751 flag=1 multi=3.7593 len=2245	15.3982	2245	0.0000	100.0000	2245	176	176	0.6090	16	7.05
k105_116401 flag=0 multi=5.1304 len=1585	30.4536	1585	0.0000	99.0536	1570	240	241	0.3387	31	10.03
k105_116407 flag=1 multi=1.8929 len=1925	14.4639	1925	0.0000	100.0000	1925	144	136	0.4170	15	3.68
k105_30769 flag=1 multi=4.0000 len=1867	16.9041	1867	0.0000	100.0000	1867	160	162	0.6212	17	3.83
k105_116411 flag=1 multi=3.0000 len=6118	11.1000	6118	0.0000	100.0000	6118	335	341	0.3823	11	3.70
k105_30781 flag=1 multi=4.0000 len=2467	12.3336	2467	0.0000	100.0000	2467	149	155	0.4136	12	4.16
k105_116417 flag=1 multi=3.0000 len=4043	10.1153	4043	0.0000	100.0000	4043	204	206	0.5351	10	3.09
k105_30782 flag=1 multi=3.0000 len=1836	12.8186	1836	0.0000	100.0000	1836	120	118	0.6358	13	3.77
k105_116427 flag=1 multi=3.0000 len=1504	13.2633	1504	0.0000	100.0000	1504	98	101	0.3573	12	5.90
k105_116435 flag=1 multi=3.0000 len=2187	11.5158	2187	0.0000	100.0000	2187	126	129	0.6198	11	4.18
k105_116438 flag=1 multi=2.0000 len=1975	8.8881	1975	0.0000	100.0000	1975	88	88	0.4400	9	3.80
k105_116439 flag=1 multi=3.0000 len=2952	6.9648	2952	0.0000	100.0000	2952	103	105	0.5406	7	2.76
k105_30808 flag=0 multi=32.4010 len=4920	101.0398	4920	0.0000	100.0000	4920	2469	2474	0.3494	100	22.06
k105_116449 flag=1 multi=3.5052 len=1732	12.5756	1732	0.0000	99.7113	1727	109	109	0.5121	11	6.83
k105_30812 flag=0 multi=3.9764 len=4168	15.6447	4168	0.0000	100.0000	4168	329	338	0.6610	15	4.94
k105_116455 flag=0 multi=3.9816 len=1736	15.0778	1736	0.0000	100.0000	1736	139	126	0.3330	14	6.46
k105_30831 flag=1 multi=5.0000 len=2541	15.5321	2541	0.0000	100.0000	2541	195	197	0.4107	16	7.29
k105_116485 flag=1 multi=4.0000 len=3149	14.5106	3149	0.0000	100.0000	3149	224	232	0.3813	14	4.61
k105_116489 flag=1 multi=2.9106 len=1715	11.7977	1715	0.0000	100.0000	1715	100	104	0.4196	11	3.84
k105_30847 flag=0 multi=3.9615 len=5484	19.8906	5484	0.0000	100.0000	5484	518	578	0.6168	16	11.74
k105_116496 flag=1 multi=2.9701 len=3178	21.8125	3178	0.0000	100.0000	3178	336	355	0.2695	20	8.56
k105_116497 flag=1 multi=4.0000 len=4897	28.9920	4897	0.0000	99.6733	4881	678	734	0.3205	20	23.70
k105_116499 flag=1 multi=3.0000 len=1641	9.9689	1641	0.0000	100.0000	1641	81	82	0.3480	10	3.33
k105_30866 flag=1 multi=3.0000 len=1973	6.2154	1973	0.0000	100.0000	1973	62	61	0.5555	6	2.53
k105_30871 flag=1 multi=3.0000 len=1529	6.2577	1529	0.0000	100.0000	1529	48	48	0.5135	6	1.79
k105_116523 flag=0 multi=3.1159 len=1554	36.8172	1554	0.0000	100.0000	1554	284	291	0.3130	34	21.35
k105_116526 flag=0 multi=4.5674 len=3600	41.7794	3600	0.0000	100.0000	3600	724	778	0.3633	38	19.78
k105_116528 flag=0 multi=2.7145 len=1702	24.8831	1702	0.0000	100.0000	1702	213	213	0.4502	25	6.40
k105_30894 flag=1 multi=1.9374 len=1527	11.0013	1527	0.0000	99.8035	1524	81	86	0.4622	11	4.65
k105_116540 flag=1 multi=4.0000 len=3163	20.9412	3163	0.0000	100.0000	3163	321	339	0.4110	23	8.85
k105_116542 flag=1 multi=4.7616 len=3612	86.2979	3612	0.0000	100.0000	3612	1462	1641	0.3102	82	27.22
k105_30917 flag=0 multi=7.5841 len=4998	30.8093	4998	0.0000	100.0000	4998	778	769	0.4735	31	9.35
k105_116558 flag=1 multi=5.0000 len=3838	13.3814	3838	0.0000	100.0000	3838	256	255	0.3580	13	5.66
k105_30927 flag=0 multi=20.7685 len=1656	97.9245	1656	0.0000	100.0000	1656	808	816	0.3484	99	19.47
k105_116572 flag=1 multi=2.8551 len=4501	17.5712	4501	0.0000	100.0000	4501	387	400	0.3575	17	5.51
k105_30944 flag=1 multi=3.0000 len=1544	14.7999	1544	0.0000	100.0000	1544	114	116	0.5722	15	4.06
k105_30945 flag=1 multi=3.0000 len=2155	8.5647	2155	0.0000	100.0000	2155	91	93	0.5436	9	3.36
k105_116573 flag=1 multi=10.3826 len=7071	42.4914	7071	0.0000	100.0000	7071	1486	1505	0.3105	42	11.08
k105_30958 flag=1 multi=3.0000 len=2148	6.3361	2148	0.0000	98.5568	2117	67	69	0.5426	6	2.72
k105_116577 flag=0 multi=5.8431 len=1558	15.2118	1558	0.0000	100.0000	1558	120	116	0.3332	14	5.23
k105_116580 flag=0 multi=3.9587 len=1558	12.3511	1558	0.0000	99.4865	1550	89	94	0.3362	11	5.43
k105_116602 flag=1 multi=3.0000 len=1791	8.9821	1791	0.0000	100.0000	1791	82	79	0.4932	8	5.15
k105_30988 flag=0 multi=8.0483 len=3953	36.2077	3953	0.0000	100.0000	3953	715	718	0.3018	36	7.95
k105_30993 flag=1 multi=3.0000 len=1626	10.1267	1626	0.0000	99.7540	1622	85	84	0.6433	11	4.79
k105_116618 flag=1 multi=3.0000 len=2564	9.2637	2564	0.0000	100.0000	2564	119	118	0.5383	9	3.61
k105_30995 flag=0 multi=8.0000 len=5865	29.8392	5865	0.0000	100.0000	5865	852	865	0.3738	30	8.18
k105_30998 flag=1 multi=4.0000 len=6638	17.7650	6638	0.0000	100.0000	6638	595	597	0.6377	18	4.92
k105_116658 flag=1 multi=2.8012 len=1805	8.1756	1805	0.0000	100.0000	1805	75	74	0.5822	7	3.06
k105_31031 flag=0 multi=27.8187 len=8877	88.3161	8877	0.0000	100.0000	8877	3901	3898	0.3217	87	18.40
k105_116677 flag=1 multi=4.0000 len=9974	11.0794	9974	0.0000	100.0000	9974	553	554	0.5292	11	3.96
k105_31041 flag=1 multi=3.0000 len=1661	10.8278	1661	0.0000	100.0000	1661	90	89	0.4139	11	4.02
k105_116683 flag=1 multi=1.9665 len=2043	13.2408	2043	0.0000	100.0000	2043	136	134	0.3094	13	4.28
k105_116686 flag=1 multi=1.6631 len=1803	9.2840	1803	0.0000	100.0000	1803	84	83	0.4071	9	2.82
k105_116693 flag=1 multi=2.8726 len=1518	7.2365	1518	0.0000	100.0000	1518	55	56	0.5711	7	2.80
k105_31062 flag=0 multi=2.9735 len=2750	15.3280	2750	0.0000	100.0000	2750	205	234	0.7130	9	25.88
k105_116699 flag=1 multi=1.8883 len=2245	20.7898	2245	0.0000	100.0000	2245	236	230	0.3268	18	10.40
k105_31066 flag=0 multi=14.9525 len=1600	74.6169	1600	0.0000	99.9375	1599	605	582	0.3261	77	20.80
k105_116703 flag=1 multi=3.4558 len=1654	18.2890	1654	0.0000	100.0000	1654	151	151	0.4584	18	8.29
k105_31068 flag=1 multi=3.0000 len=2483	6.5924	2483	0.0000	96.7378	2402	81	85	0.5655	7	2.66
k105_116706 flag=1 multi=3.0000 len=1617	14.6172	1617	0.0000	100.0000	1617	114	123	0.3856	14	5.19
k105_31077 flag=1 multi=2.9444 len=1509	22.6329	1509	0.0000	100.0000	1509	174	171	0.4959	22	5.99
k105_116722 flag=1 multi=3.0000 len=2526	13.6964	2526	0.0000	100.0000	2526	171	175	0.2958	14	4.47
k105_116723 flag=1 multi=3.0000 len=1952	13.3714	1952	0.0000	100.0000	1952	128	133	0.4068	12	5.44
k105_116728 flag=1 multi=4.8887 len=3879	29.4586	3879	0.0000	100.0000	3879	571	572	0.3610	29	5.75
k105_116729 flag=1 multi=3.0000 len=1696	13.8308	1696	0.0000	100.0000	1696	113	120	0.3625	15	5.94
k105_31115 flag=1 multi=3.0000 len=2516	10.8951	2516	0.0000	100.0000	2516	138	138	0.5950	11	3.73
k105_116746 flag=0 multi=6.8586 len=3244	27.6526	3244	0.0000	100.0000	3244	426	451	0.3181	27	7.66
k105_31131 flag=1 multi=2.8658 len=1506	8.3984	1506	0.0000	100.0000	1506	63	66	0.6687	7	3.94
k105_116757 flag=1 multi=2.8733 len=1699	33.9417	1699	0.0000	100.0000	1699	274	301	0.2854	38	15.05
k105_116763 flag=1 multi=2.2825 len=1705	14.9390	1705	0.0000	100.0000	1705	128	126	0.2991	15	4.35
k105_31141 flag=1 multi=4.0000 len=3404	16.5455	3404	0.0000	100.0000	3404	280	290	0.6072	17	4.96
k105_116779 flag=1 multi=2.9049 len=2397	19.5069	2397	0.0000	100.0000	2397	227	244	0.3650	19	6.43
k105_31142 flag=1 multi=5.9673 len=9743	27.7571	9743	0.0000	100.0000	9743	1337	1354	0.3557	27	7.94
k105_116793 flag=1 multi=10.2271 len=9065	28.9028	9065	0.0000	100.0000	9065	1315	1290	0.3514	28	8.41
k105_116806 flag=0 multi=8.9116 len=2368	29.8687	2368	0.0000	99.5355	2357	347	357	0.4772	31	9.97
k105_31191 flag=1 multi=3.8735 len=2215	15.5738	2215	0.0000	100.0000	2215	167	180	0.4204	14	7.10
k105_116816 flag=1 multi=3.0000 len=1678	8.1138	1678	0.0000	100.0000	1678	69	68	0.4260	8	2.27
k105_116821 flag=1 multi=1.9624 len=2124	14.4435	2124	0.0000	100.0000	2124	150	156	0.3231	15	5.05
k105_31210 flag=0 multi=11.0494 len=2008	58.4253	2008	0.0000	100.0000	2008	568	598	0.3704	51	27.34
k105_116843 flag=0 multi=9.9730 len=3437	35.6069	3437	0.0000	100.0000	3437	594	630	0.4458	36	7.97
k105_31245 flag=1 multi=4.0000 len=1674	10.9886	1674	0.0000	100.0000	1674	93	93	0.4268	11	3.42
k105_116860 flag=1 multi=4.0000 len=3853	15.5136	3853	0.0000	100.0000	3853	284	309	0.3060	12	11.67
k105_31259 flag=1 multi=2.9176 len=2289	15.3482	2289	0.0000	100.0000	2289	174	182	0.5614	15	4.14
k105_116878 flag=0 multi=10.4440 len=2740	37.1482	2740	0.0000	99.9635	2739	484	474	0.4271	34	15.27
k105_116882 flag=0 multi=19.7711 len=2180	69.2917	2180	0.0000	100.0000	2180	759	759	0.2691	70	10.23
k105_31263 flag=1 multi=2.9746 len=2314	11.9896	2314	0.0000	99.7839	2309	141	136	0.4075	12	4.52
k105_116908 flag=1 multi=2.0000 len=1777	9.1019	1777	0.0000	100.0000	1777	83	80	0.5093	9	2.93
k105_31285 flag=1 multi=3.0000 len=3424	10.2883	3424	0.0000	99.6203	3411	178	180	0.6013	10	4.16
k105_31290 flag=1 multi=1.0000 len=1534	15.2744	1534	0.0000	100.0000	1534	119	119	0.5885	14	5.10
k105_31303 flag=0 multi=3.9847 len=2066	15.7212	2066	0.0000	99.5644	2057	162	164	0.4303	15	6.09
k105_116936 flag=1 multi=6.0000 len=6186	22.5904	6186	0.0000	100.0000	6186	693	693	0.3410	22	8.10
k105_31305 flag=1 multi=4.8709 len=4002	22.5052	4002	0.0000	98.7006	3950	438	458	0.3478	20	9.08
k105_31308 flag=1 multi=2.0000 len=2383	6.8514	2383	0.0000	100.0000	2383	84	82	0.5359	6	2.84
k105_116950 flag=0 multi=8.9432 len=2956	33.8248	2956	0.0000	100.0000	2956	500	499	0.4789	34	9.71
k105_31310 flag=0 multi=4.0696 len=8832	17.5880	8832	0.0000	100.0000	8832	748	795	0.3593	15	13.31
k105_116962 flag=1 multi=4.9381 len=4691	24.4637	4691	0.0000	99.6163	4673	564	578	0.3226	24	10.06
k105_31324 flag=1 multi=4.0000 len=3255	12.8811	3255	0.0000	100.0000	3255	211	213	0.6292	12	5.63
k105_31341 flag=0 multi=3.9106 len=3662	19.8261	3662	0.0000	100.0000	3662	354	371	0.4500	19	7.05
