#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k105_123382 flag=1 multi=2.6138 len=3463	13.5068	3463	0.0000	100.0000	3463	234	237	0.4113	13	3.95
k105_123384 flag=0 multi=28.2438 len=1836	413.0577	1836	0.0000	100.0000	1836	3942	3749	0.3506	384	143.24
k105_37831 flag=0 multi=3.9908 len=6643	17.4256	6643	0.0000	100.0000	6643	560	603	0.6322	16	7.67
k105_123391 flag=1 multi=2.9635 len=3232	35.2587	3232	0.0000	100.0000	3232	569	571	0.4841	36	7.28
k105_123393 flag=0 multi=9.9526 len=2003	105.8572	2003	0.0000	100.0000	2003	995	1111	0.3594	83	93.46
k105_123395 flag=0 multi=3.9788 len=1520	13.2803	1520	0.0000	100.0000	1520	99	102	0.4393	13	4.45
k105_123403 flag=0 multi=27.4477 len=2455	248.9405	2455	0.0000	100.0000	2455	3092	2987	0.3614	182	139.81
k105_37859 flag=0 multi=5.9593 len=2559	19.2696	2559	0.0000	99.8046	2554	224	226	0.4682	20	4.87
k105_123406 flag=0 multi=4.1090 len=1564	49.9086	1564	0.0000	100.0000	1564	391	386	0.3398	37	37.16
k105_37864 flag=1 multi=4.0000 len=3101	16.3725	3101	0.0000	100.0000	3101	251	263	0.6339	17	4.94
k105_123408 flag=0 multi=4.3087 len=3895	61.7155	3895	0.0000	100.0000	3895	1199	1204	0.3058	79	33.65
k105_37870 flag=0 multi=5.9829 len=6525	17.4705	6525	0.0000	99.9234	6520	577	561	0.4594	17	5.19
k105_37874 flag=1 multi=6.9810 len=2947	18.4530	2947	0.0000	100.0000	2947	275	271	0.4443	18	5.99
k105_123427 flag=0 multi=8.6150 len=5256	63.0632	5256	0.0000	100.0000	5256	1651	1649	0.3284	65	21.02
k105_37877 flag=1 multi=4.0000 len=2559	15.2013	2559	0.0000	100.0000	2559	202	205	0.7051	14	5.51
k105_37880 flag=0 multi=7.9743 len=2827	26.1019	2827	0.0000	100.0000	2827	324	334	0.4341	21	15.67
k105_37882 flag=0 multi=3.9910 len=3436	31.1123	3436	0.0000	100.0000	3436	527	554	0.5975	31	8.35
k105_123434 flag=0 multi=4.8400 len=4855	35.7648	4855	0.0000	100.0000	4855	860	877	0.4901	37	8.37
k105_37883 flag=0 multi=4.9873 len=3249	15.6944	3249	0.0000	99.9077	3246	251	258	0.4648	15	4.41
k105_123438 flag=1 multi=2.6531 len=2901	77.8321	2901	0.0000	100.0000	2901	1212	1033	0.3423	63	50.01
k105_37887 flag=0 multi=2.9321 len=1577	25.9328	1577	0.0000	100.0000	1577	207	210	0.5857	25	8.35
k105_37890 flag=1 multi=3.0000 len=1624	10.6422	1624	0.0000	100.0000	1624	90	86	0.6123	10	3.93
k105_123442 flag=0 multi=12.6863 len=2056	43.4781	2056	0.0000	100.0000	2056	465	445	0.4712	44	7.52
k105_123444 flag=0 multi=6.0000 len=4141	30.4434	4141	0.0000	100.0000	4141	621	637	0.3629	30	7.06
k105_37894 flag=0 multi=4.2048 len=8503	38.6067	8503	0.0000	100.0000	8503	1641	1699	0.6404	39	8.50
k105_123457 flag=1 multi=3.0000 len=1870	14.7759	1870	0.0000	100.0000	1870	134	141	0.2960	14	6.46
k105_123458 flag=0 multi=5.2799 len=2070	52.1237	2070	0.0000	100.0000	2070	536	544	0.4142	54	10.58
k105_123470 flag=0 multi=4.3448 len=6457	37.8654	6457	0.0000	100.0000	6457	1195	1239	0.3276	37	11.78
k105_37903 flag=0 multi=10.9842 len=12795	35.5970	12795	0.0000	99.9062	12783	2045	2066	0.4118	36	8.40
k105_123486 flag=1 multi=4.0000 len=2325	11.2034	2325	0.0000	100.0000	2325	130	130	0.4787	11	4.89
k105_123491 flag=1 multi=3.0000 len=2296	30.7491	2296	0.0000	100.0000	2296	342	362	0.3205	31	7.79
k105_37915 flag=0 multi=5.9851 len=6810	19.1302	6810	0.0000	99.9413	6806	651	647	0.4687	19	5.58
k105_37916 flag=1 multi=4.7473 len=1609	30.9782	1609	0.0000	100.0000	1609	245	250	0.3700	28	18.90
k105_37919 flag=0 multi=4.9864 len=2754	14.3940	2754	0.0000	99.5280	2741	197	198	0.4051	14	5.47
k105_123492 flag=1 multi=4.0000 len=6019	19.6863	6019	0.0000	99.6179	5996	591	597	0.5649	19	6.55
k105_123497 flag=0 multi=2.9049 len=1703	32.0940	1703	0.0000	100.0000	1703	273	279	0.3093	32	5.74
k105_123501 flag=0 multi=5.9806 len=2682	26.8691	2682	0.0000	100.0000	2682	356	362	0.3776	27	8.01
k105_123506 flag=0 multi=4.0000 len=2426	22.8005	2426	0.0000	100.0000	2426	274	278	0.3210	23	6.13
k105_37933 flag=0 multi=3.9509 len=6954	27.7570	6954	0.0000	100.0000	6954	938	995	0.5866	27	8.65
k105_37936 flag=0 multi=5.0000 len=2294	24.3740	2294	0.0000	100.0000	2294	280	284	0.5613	25	5.45
k105_123514 flag=1 multi=5.0000 len=2571	14.6394	2571	0.0000	100.0000	2571	189	187	0.4095	14	5.26
k105_123520 flag=1 multi=4.0000 len=1582	11.1214	1582	0.0000	100.0000	1582	86	89	0.2833	12	4.53
k105_37945 flag=0 multi=11.9328 len=1741	44.2470	1741	0.0000	100.0000	1741	391	382	0.4893	44	10.69
k105_123529 flag=0 multi=12.9822 len=2858	55.5644	2858	0.0000	100.0000	2858	791	797	0.3958	56	9.82
k105_37951 flag=1 multi=5.0000 len=2398	13.9758	2398	0.0000	100.0000	2398	170	169	0.5818	14	5.00
k105_123537 flag=0 multi=6.0000 len=7995	28.4039	7995	0.0000	100.0000	7995	1136	1148	0.6203	27	9.51
k105_123549 flag=0 multi=4.7341 len=1658	71.0730	1658	0.0000	100.0000	1658	521	561	0.3553	64	52.00
k105_123554 flag=1 multi=3.0000 len=1585	10.4738	1585	0.0000	100.0000	1585	83	83	0.5346	10	3.25
k105_37955 flag=0 multi=10.3269 len=22222	38.5746	22222	0.0000	100.0000	22222	4281	4351	0.6199	37	12.84
k105_37960 flag=0 multi=6.0000 len=2759	28.1102	2759	0.0000	100.0000	2759	393	389	0.5731	30	8.38
k105_37962 flag=1 multi=3.9266 len=2924	12.1050	2924	0.0000	100.0000	2924	175	180	0.4971	12	4.17
k105_123589 flag=1 multi=2.3117 len=2848	12.9695	2848	0.0000	100.0000	2848	182	182	0.3959	13	3.94
k105_37970 flag=1 multi=3.8254 len=1514	240.3322	1514	0.0000	100.0000	1514	1722	2266	0.3933	11	666.02
k105_123616 flag=1 multi=3.0000 len=2075	12.0439	2075	0.0000	100.0000	2075	126	124	0.3092	12	4.51
k105_37989 flag=0 multi=9.9435 len=4834	37.1574	4834	0.0000	100.0000	4834	888	911	0.4454	38	9.64
k105_123622 flag=1 multi=1.9143 len=2136	28.5089	2136	0.0000	100.0000	2136	299	312	0.3516	30	7.70
k105_37993 flag=0 multi=7.8961 len=4081	45.7540	4081	0.0000	100.0000	4081	943	955	0.6316	47	10.16
k105_37995 flag=1 multi=3.9488 len=3739	22.8804	3739	0.0000	100.0000	3739	427	437	0.6154	23	6.93
k105_38003 flag=1 multi=2.9800 len=1903	25.3090	1903	0.0000	100.0000	1903	236	254	0.6085	25	4.74
k105_123636 flag=1 multi=5.5231 len=4152	29.0689	4152	0.0000	100.0000	4152	606	597	0.3308	29	6.85
k105_38004 flag=0 multi=6.6766 len=2665	39.9148	2665	0.0000	100.0000	2665	530	546	0.5894	36	14.05
k105_123637 flag=1 multi=5.8300 len=2635	24.2846	2635	0.0000	100.0000	2635	320	318	0.3216	24	9.39
k105_38006 flag=0 multi=7.0000 len=1705	24.7349	1705	0.0000	100.0000	1705	182	185	0.6055	24	6.13
k105_123651 flag=1 multi=5.0000 len=1741	14.8380	1741	0.0000	100.0000	1741	130	130	0.4624	14	4.59
k105_38018 flag=0 multi=4.8242 len=2312	36.0783	2312	0.0000	100.0000	2312	411	421	0.3852	37	8.48
k105_123654 flag=0 multi=4.9181 len=1619	72.1340	1619	0.0000	100.0000	1619	595	581	0.6152	49	65.42
k105_123671 flag=1 multi=4.0000 len=4369	18.4269	4369	0.0000	100.0000	4369	401	411	0.5560	17	7.34
k105_38058 flag=1 multi=4.0000 len=2745	12.4506	2745	0.0000	100.0000	2745	170	172	0.5483	12	5.30
k105_38064 flag=1 multi=5.0000 len=2090	14.0646	2090	0.0000	100.0000	2090	147	146	0.4576	14	4.82
k105_38065 flag=1 multi=2.0000 len=2136	10.2856	2136	0.0000	100.0000	2136	111	111	0.5496	10	3.24
k105_38076 flag=1 multi=4.0000 len=3280	12.7829	3280	0.0000	100.0000	3280	208	211	0.4976	13	3.61
k105_123719 flag=1 multi=2.8772 len=1685	25.3318	1685	0.0000	100.0000	1685	214	220	0.5643	26	6.71
k105_38079 flag=1 multi=3.8348 len=1866	20.6747	1866	0.0000	100.0000	1866	192	196	0.5949	21	10.51
k105_38090 flag=0 multi=70.0000 len=7700	231.4753	7700	0.0000	100.0000	7700	8846	8916	0.3412	232	36.40
k105_123720 flag=0 multi=59.3600 len=16520	243.0688	16520	0.0000	100.0000	16520	20005	19858	0.3405	217	91.67
k105_123724 flag=1 multi=3.0000 len=2280	9.6443	2280	0.0000	100.0000	2280	109	110	0.4284	10	3.15
k105_38096 flag=1 multi=2.8641 len=1680	9.7262	1680	0.0000	100.0000	1680	83	82	0.6320	10	3.15
k105_38118 flag=1 multi=4.0000 len=2109	37.4291	2109	0.0000	100.0000	2109	319	301	0.6144	31	21.62
k105_38121 flag=1 multi=3.0000 len=1771	12.8137	1771	0.0000	100.0000	1771	114	116	0.6981	13	4.60
k105_38122 flag=1 multi=3.8999 len=2663	40.0330	2663	0.0000	99.8873	2660	526	540	0.5209	42	11.46
k105_123746 flag=0 multi=3.4106 len=3025	35.3455	3025	0.0000	100.0000	3025	535	537	0.4943	35	6.96
k105_123753 flag=0 multi=19.3847 len=4987	81.0299	4987	0.0000	100.0000	4987	2034	2022	0.6425	83	17.30
k105_123760 flag=1 multi=5.0000 len=1919	17.5357	1919	0.0000	100.0000	1919	165	175	0.6347	17	5.77
k105_38123 flag=1 multi=7.0000 len=19701	23.8226	19701	0.0000	99.9797	19697	2403	2410	0.6956	24	6.58
k105_123774 flag=1 multi=3.2613 len=4353	12.3586	4353	0.0000	100.0000	4353	269	271	0.5777	12	4.03
k105_38132 flag=0 multi=11.0429 len=5280	55.4973	5280	0.0000	99.9621	5278	1469	1461	0.4189	57	11.09
k105_123791 flag=0 multi=12.3002 len=2077	48.0587	2077	0.0000	100.0000	2077	497	508	0.4796	47	10.33
k105_38152 flag=1 multi=4.0000 len=2377	12.9483	2377	0.0000	100.0000	2377	154	155	0.5892	13	3.65
k105_123803 flag=0 multi=5.8161 len=4635	46.0520	4635	0.0000	100.0000	4635	1064	1081	0.5579	52	16.28
k105_38162 flag=0 multi=7.9306 len=2123	20.4560	2123	0.0000	99.6703	2116	221	219	0.6162	19	9.58
k105_38170 flag=1 multi=3.0000 len=2409	19.1490	2409	0.0000	100.0000	2409	230	239	0.6724	19	8.43
k105_38178 flag=1 multi=2.3932 len=1547	10.8688	1547	0.0000	100.0000	1547	84	86	0.6067	11	3.66
k105_123823 flag=0 multi=8.7627 len=6686	83.9258	6686	0.0000	100.0000	6686	2805	2768	0.3549	55	66.76
k105_123833 flag=0 multi=52.5636 len=3817	215.8758	3817	0.0000	100.0000	3817	4097	4095	0.3404	210	51.25
k105_38202 flag=1 multi=4.0000 len=1903	11.4214	1903	0.0000	100.0000	1903	109	109	0.5477	11	3.08
k105_38221 flag=0 multi=4.0000 len=1655	20.1311	1655	0.0000	100.0000	1655	165	169	0.5266	21	6.67
k105_123836 flag=1 multi=5.0000 len=11487	13.0795	11487	0.0000	100.0000	11487	748	749	0.4828	13	3.91
k105_38228 flag=0 multi=6.8957 len=4705	40.1328	4705	0.0000	100.0000	4705	935	975	0.6272	40	9.47
k105_123841 flag=1 multi=4.7676 len=1740	24.5006	1740	0.0000	100.0000	1740	212	219	0.6236	20	17.14
k105_38233 flag=1 multi=4.0000 len=3216	16.5681	3216	0.0000	99.8445	3211	264	265	0.3739	16	5.61
k105_123849 flag=1 multi=4.0000 len=2441	10.9742	2441	0.0000	100.0000	2441	136	135	0.6304	11	3.66
k105_38234 flag=1 multi=4.0000 len=4391	14.0560	4391	0.0000	100.0000	4391	309	310	0.5818	14	4.01
k105_38236 flag=1 multi=3.3992 len=2520	27.1266	2520	0.0000	100.0000	2520	332	351	0.5740	28	9.57
k105_38244 flag=0 multi=10.7573 len=9355	40.2583	9355	0.0000	100.0000	9355	1875	1878	0.4190	40	8.75
k105_123883 flag=0 multi=5.9496 len=7643	34.5438	7643	0.0000	100.0000	7643	1296	1330	0.6209	33	14.26
k105_123888 flag=0 multi=11.6947 len=1582	394.4109	1582	0.0000	100.0000	1582	3083	3140	0.3717	427	161.84
k105_123892 flag=0 multi=13.6924 len=1812	75.6700	1812	0.0000	100.0000	1812	700	714	0.6678	76	15.15
k105_123898 flag=1 multi=11.1762 len=7027	59.2610	7027	0.0000	100.0000	7027	2063	2079	0.3045	60	15.29
k105_38275 flag=0 multi=10.4541 len=3054	54.7606	3054	0.0000	100.0000	3054	838	861	0.6515	55	22.90
k105_38280 flag=0 multi=5.9401 len=4881	31.9594	4881	0.0000	99.9795	4880	785	787	0.5983	31	8.15
k105_123920 flag=1 multi=2.8830 len=2788	39.9968	2788	0.0000	100.0000	2788	558	564	0.4995	40	9.85
k105_38283 flag=1 multi=6.0000 len=5543	15.6599	5543	0.0000	100.0000	5543	436	433	0.4381	15	5.28
k105_38289 flag=1 multi=3.0000 len=1759	25.6259	1759	0.0000	100.0000	1759	230	212	0.6814	21	16.94
k105_38300 flag=0 multi=7.8849 len=1842	40.0320	1842	0.0000	100.0000	1842	383	364	0.6175	35	19.59
k105_38305 flag=1 multi=4.0000 len=1812	20.7737	1812	0.0000	100.0000	1812	183	197	0.6370	22	5.94
k105_123932 flag=1 multi=8.7769 len=11234	33.2624	11234	0.0000	100.0000	11234	1854	1861	0.3804	34	11.23
k105_38306 flag=0 multi=7.9559 len=9447	39.0757	9447	0.0000	100.0000	9447	1822	1879	0.5622	36	13.44
k105_38315 flag=1 multi=2.9479 len=1640	33.5006	1640	0.0000	99.6341	1634	281	271	0.4885	33	11.70
k105_38319 flag=1 multi=2.8875 len=1510	12.9993	1510	0.0000	100.0000	1510	99	101	0.7239	13	4.05
k105_123962 flag=1 multi=3.0000 len=1848	12.4297	1848	0.0000	100.0000	1848	115	120	0.6944	11	6.27
k105_38320 flag=1 multi=3.0000 len=1752	13.1952	1752	0.0000	100.0000	1752	115	116	0.3875	13	3.93
k105_123965 flag=0 multi=5.4355 len=1779	31.0579	1779	0.0000	100.0000	1779	284	271	0.4091	32	9.89
k105_38323 flag=0 multi=4.0000 len=1870	23.9283	1870	0.0000	100.0000	1870	226	224	0.5756	25	6.44
k105_38328 flag=0 multi=6.7370 len=3322	22.1996	3322	0.0000	100.0000	3322	374	373	0.6047	22	7.04
k105_123971 flag=1 multi=1.9490 len=2125	10.5115	2125	0.0000	100.0000	2125	111	112	0.4402	10	3.94
k105_123981 flag=1 multi=3.0000 len=2172	10.1257	2172	0.0000	100.0000	2172	111	110	0.5708	10	3.82
k105_38332 flag=1 multi=3.0000 len=5591	13.4488	5591	0.0000	100.0000	5591	380	385	0.7234	13	3.70
k105_38335 flag=1 multi=4.0000 len=2089	14.5912	2089	0.0000	100.0000	2089	152	156	0.6102	15	5.05
k105_123985 flag=1 multi=6.0000 len=4678	16.3570	4678	0.0000	100.0000	4678	384	381	0.4550	16	5.32
k105_123986 flag=1 multi=2.8917 len=1509	24.5401	1509	0.0000	100.0000	1509	189	182	0.4937	26	7.29
k105_38348 flag=1 multi=3.0000 len=2847	14.1630	2847	0.0000	100.0000	2847	198	209	0.6508	13	5.85
k105_124006 flag=0 multi=2.5532 len=1515	48.6422	1515	0.0000	100.0000	1515	380	358	0.3501	44	19.63
k105_38352 flag=1 multi=4.0000 len=1986	16.8459	1986	0.0000	100.0000	1986	165	176	0.6398	17	6.12
k105_38355 flag=1 multi=4.0000 len=4168	16.9573	4168	0.0000	100.0000	4168	339	330	0.6705	17	5.25
k105_124014 flag=0 multi=6.9579 len=5812	29.3262	5812	0.0000	100.0000	5812	836	864	0.4417	20	22.93
k105_38356 flag=1 multi=3.0000 len=2806	14.0378	2806	0.0000	100.0000	2806	195	201	0.4542	13	5.02
k105_124027 flag=0 multi=8.7526 len=16214	32.0580	16214	0.0000	100.0000	16214	2617	2634	0.6237	32	6.65
k105_38397 flag=0 multi=17.9658 len=5071	52.3920	5071	0.0000	100.0000	5071	1336	1337	0.4603	52	10.29
k105_124036 flag=1 multi=4.7098 len=1683	17.9780	1683	0.0000	100.0000	1683	151	153	0.5211	19	6.62
k105_38410 flag=1 multi=3.8048 len=4013	32.5243	4013	0.0000	100.0000	4013	645	647	0.6443	31	10.30
k105_38412 flag=1 multi=3.7787 len=2495	24.7727	2495	0.0000	100.0000	2495	313	310	0.5476	25	6.53
k105_124068 flag=1 multi=3.7524 len=1547	22.3335	1547	0.0000	100.0000	1547	174	176	0.4550	22	5.15
k105_38423 flag=1 multi=3.0000 len=1963	14.2761	1963	0.0000	100.0000	1963	145	143	0.6744	15	4.89
k105_38428 flag=0 multi=3.4733 len=2803	16.6036	2803	0.0000	99.8216	2798	235	238	0.6528	16	6.45
k105_38444 flag=1 multi=3.0000 len=2231	28.2506	2231	0.0000	100.0000	2231	311	322	0.5728	30	8.24
k105_38447 flag=0 multi=9.6249 len=2715	44.5676	2715	0.0000	100.0000	2715	603	606	0.4232	47	13.05
k105_124116 flag=1 multi=4.0000 len=2673	71.2881	2673	0.0000	100.0000	2673	930	979	0.3547	27	150.91
k105_38458 flag=0 multi=6.9752 len=2767	40.4106	2767	0.0000	100.0000	2767	564	573	0.6611	41	10.99
k105_124123 flag=1 multi=3.8373 len=2723	42.7528	2723	0.0000	100.0000	2723	554	607	0.2878	43	13.67
k105_124124 flag=1 multi=2.9041 len=2315	9.6657	2315	0.0000	100.0000	2315	113	112	0.4589	9	3.75
k105_38476 flag=1 multi=4.0000 len=2059	12.7358	2059	0.0000	100.0000	2059	130	134	0.6186	14	4.36
k105_124133 flag=1 multi=2.4411 len=1583	24.4251	1583	0.0000	100.0000	1583	183	203	0.3131	22	9.87
k105_124134 flag=1 multi=4.0000 len=2225	11.3766	2225	0.0000	100.0000	2225	127	127	0.5670	11	4.11
k105_38479 flag=1 multi=3.0000 len=2215	9.1079	2215	0.0000	100.0000	2215	102	102	0.5549	9	3.16
k105_124137 flag=1 multi=5.0000 len=2648	20.4736	2648	0.0000	100.0000	2648	268	271	0.3806	22	7.79
k105_124140 flag=1 multi=2.0000 len=1757	15.8970	1757	0.0000	100.0000	1757	139	141	0.4836	16	5.39
k105_38500 flag=1 multi=3.0000 len=1757	10.5805	1757	0.0000	100.0000	1757	93	94	0.5574	10	3.46
k105_124151 flag=0 multi=6.9588 len=1562	39.1344	1562	0.0000	100.0000	1562	292	329	0.5682	40	14.31
k105_124153 flag=0 multi=3.9486 len=1563	20.4082	1563	0.0000	99.3602	1553	148	173	0.5733	21	8.13
k105_124159 flag=0 multi=4.9661 len=2462	26.5325	2462	0.0000	99.3095	2445	319	330	0.3954	25	11.02
k105_38511 flag=1 multi=3.9278 len=5007	20.7074	5007	0.0000	100.0000	5007	504	544	0.6185	18	14.28
k105_38515 flag=1 multi=2.8137 len=1823	38.9084	1823	0.0000	100.0000	1823	358	361	0.5151	40	8.17
k105_124169 flag=0 multi=6.1851 len=4071	39.3343	4071	0.0000	100.0000	4071	809	819	0.5948	38	8.83
k105_124176 flag=0 multi=11.1638 len=3322	39.4073	3322	0.0000	99.9398	3320	655	654	0.4534	40	8.70
k105_124188 flag=1 multi=3.5006 len=3379	15.3001	3379	0.0000	100.0000	3379	257	257	0.4846	14	8.54
k105_38552 flag=1 multi=5.5927 len=2339	80.3514	2339	0.0000	100.0000	2339	951	958	0.6451	82	12.70
k105_124192 flag=0 multi=12.1797 len=4296	79.3769	4296	0.0000	100.0000	4296	1725	1750	0.6437	79	9.74
k105_124194 flag=1 multi=3.0000 len=1984	10.1578	1984	0.0000	100.0000	1984	100	101	0.4106	10	2.83
k105_38556 flag=1 multi=5.0000 len=4159	13.9274	4159	0.0000	100.0000	4159	289	289	0.4754	14	4.29
k105_124201 flag=0 multi=20.5559 len=2618	112.3350	2618	0.0000	100.0000	2618	1465	1444	0.3541	71	101.59
k105_38565 flag=1 multi=3.0000 len=2880	10.9938	2880	0.0000	100.0000	2880	159	160	0.5579	11	3.84
k105_38575 flag=0 multi=4.6164 len=3802	36.9098	3802	0.0000	100.0000	3802	699	726	0.6364	38	8.85
k105_38584 flag=1 multi=3.0000 len=1747	9.1322	1747	0.0000	100.0000	1747	81	80	0.6168	9	2.30
k105_124245 flag=0 multi=6.9691 len=2242	58.4313	2242	0.0000	100.0000	2242	616	690	0.3583	45	34.69
k105_124249 flag=0 multi=13.9184 len=1699	198.3761	1699	0.0000	100.0000	1699	1522	1837	0.3273	109	168.30
k105_38598 flag=0 multi=5.5690 len=2604	39.1244	2604	0.0000	100.0000	2604	496	524	0.5534	33	17.28
k105_124262 flag=0 multi=13.3985 len=2632	170.6436	2632	0.0000	100.0000	2632	2148	2334	0.3354	86	164.64
k105_38606 flag=0 multi=14.8537 len=2963	88.9285	2963	0.0000	100.0000	2963	1338	1340	0.6365	88	12.79
k105_124268 flag=1 multi=3.0000 len=2656	18.5053	2656	0.0000	99.5858	2645	242	247	0.3162	18	7.16
k105_38613 flag=1 multi=4.0000 len=3473	21.1077	3473	0.0000	100.0000	3473	368	369	0.5431	21	7.18
k105_38615 flag=1 multi=4.0000 len=3693	15.0880	3693	0.0000	100.0000	3693	277	286	0.6314	14	5.51
k105_124279 flag=0 multi=2.9804 len=1734	13.6349	1734	0.0000	100.0000	1734	127	114	0.4560	10	10.22
k105_124294 flag=0 multi=5.9698 len=1763	15.8650	1763	0.0000	99.0925	1747	141	141	0.4438	17	5.57
k105_124301 flag=0 multi=72.9379 len=1650	347.8127	1650	0.0000	100.0000	1650	2875	2846	0.3136	359	83.67
k105_38622 flag=0 multi=4.9973 len=14699	17.2503	14699	0.0000	99.9456	14691	1264	1271	0.4520	17	6.19
k105_38623 flag=1 multi=4.0000 len=1925	11.9808	1925	0.0000	100.0000	1925	114	117	0.3701	12	4.19
k105_124307 flag=1 multi=4.0000 len=3029	10.2938	3029	0.0000	100.0000	3029	159	158	0.6655	10	3.11
k105_124311 flag=0 multi=6.0434 len=3145	45.0273	3145	0.0000	100.0000	3145	708	706	0.3577	45	12.85
k105_124318 flag=0 multi=6.8448 len=2657	24.7787	2657	0.0000	100.0000	2657	330	329	0.5492	21	12.74
k105_38638 flag=0 multi=14.7985 len=4736	83.4831	4736	0.0000	100.0000	4736	1984	2013	0.6197	83	12.15
k105_38639 flag=0 multi=13.4186 len=3077	83.8866	3077	0.0000	100.0000	3077	1300	1313	0.6141	85	15.56
k105_124338 flag=1 multi=3.0000 len=2853	20.1612	2853	0.0000	100.0000	2853	276	295	0.3114	20	7.17
k105_124358 flag=1 multi=3.0000 len=3591	15.3832	3591	0.0000	100.0000	3591	267	283	0.4483	15	4.83
k105_38681 flag=1 multi=2.8419 len=2610	37.8992	2610	0.0000	100.0000	2610	497	501	0.5298	38	5.87
k105_38684 flag=1 multi=4.0000 len=2407	15.2779	2407	0.0000	100.0000	2407	182	188	0.6443	15	4.45
k105_124371 flag=0 multi=14.2931 len=1862	96.5499	1862	0.0000	100.0000	1862	893	902	0.3646	95	28.18
k105_124372 flag=1 multi=2.8575 len=1860	32.7742	1860	0.0000	100.0000	1860	307	309	0.4765	34	7.61
k105_124374 flag=0 multi=86.8639 len=2354	441.3161	2354	0.0000	100.0000	2354	5189	5151	0.3547	442	115.93
k105_124380 flag=0 multi=4.9531 len=3343	16.6039	3343	0.0000	100.0000	3343	281	278	0.4828	16	5.40
k105_124387 flag=1 multi=4.0000 len=3111	11.6618	3111	0.0000	100.0000	3111	183	182	0.5819	12	3.24
k105_38714 flag=1 multi=2.9099 len=1770	15.6814	1770	0.0000	100.0000	1770	141	143	0.7205	15	5.25
k105_38715 flag=0 multi=3.6393 len=1982	65.3749	1982	0.0000	100.0000	1982	634	655	0.3346	68	30.05
k105_124403 flag=1 multi=4.0000 len=2312	12.6341	2312	0.0000	100.0000	2312	148	144	0.4560	12	4.21
k105_38741 flag=1 multi=5.0000 len=3967	13.7061	3967	0.0000	100.0000	3967	271	270	0.4912	13	3.97
k105_38744 flag=1 multi=3.0000 len=1684	9.0938	1684	0.0000	100.0000	1684	77	76	0.4374	9	3.55
k105_124441 flag=1 multi=1.9479 len=1697	8.2599	1697	0.0000	100.0000	1697	71	70	0.5738	9	2.71
k105_38761 flag=1 multi=2.8926 len=1669	33.0401	1669	0.0000	100.0000	1669	275	281	0.4650	32	8.89
k105_124448 flag=1 multi=3.0000 len=2955	17.4024	2955	0.0000	100.0000	2955	258	256	0.4459	16	5.82
k105_124449 flag=0 multi=50.3238 len=1992	181.7053	1992	0.0000	100.0000	1992	1826	1826	0.4239	184	23.05
k105_124463 flag=1 multi=3.2054 len=1853	39.0993	1853	0.0000	99.7302	1848	367	353	0.3768	31	25.30
k105_124472 flag=1 multi=3.0000 len=1834	23.9373	1834	0.0000	100.0000	1834	220	216	0.3465	23	8.75
k105_124473 flag=0 multi=10.3528 len=2812	41.4097	2812	0.0000	100.0000	2812	580	581	0.4075	42	10.13
k105_124480 flag=1 multi=4.0000 len=1933	11.1930	1933	0.0000	100.0000	1933	109	107	0.4497	11	4.02
k105_38783 flag=1 multi=7.0000 len=20033	25.8678	20033	0.0000	100.0000	20033	2639	2662	0.6933	25	7.61
k105_124494 flag=1 multi=3.8265 len=1765	11.4799	1765	0.0000	100.0000	1765	101	101	0.5694	12	4.71
k105_38785 flag=1 multi=5.7886 len=8495	32.6885	8495	0.0000	100.0000	8495	1376	1430	0.6081	33	8.59
k105_38793 flag=0 multi=7.9765 len=3084	28.6041	3084	0.0000	99.9027	3081	447	449	0.6192	29	7.61
k105_124528 flag=1 multi=1.9651 len=1910	23.9408	1910	0.0000	100.0000	1910	226	231	0.3287	25	6.51
k105_38803 flag=0 multi=9.9134 len=11058	35.9098	11058	0.0000	100.0000	11058	1979	2015	0.6176	34	11.95
k105_124534 flag=0 multi=8.0371 len=2479	109.7555	2479	0.0000	100.0000	2479	1415	1308	0.3737	58	98.43
k105_38812 flag=1 multi=5.0000 len=1556	13.1748	1556	0.0000	100.0000	1556	102	102	0.4979	13	3.78
k105_38818 flag=0 multi=14.9300 len=2106	69.9022	2106	0.0000	100.0000	2106	739	740	0.2810	70	9.83
k105_124563 flag=0 multi=5.6812 len=1598	46.2347	1598	0.0000	100.0000	1598	361	375	0.4740	51	17.27
k105_38820 flag=0 multi=6.9923 len=7847	32.2782	7847	0.0000	100.0000	7847	1265	1298	0.6215	32	8.25
k105_124570 flag=1 multi=5.0000 len=1638	14.1862	1638	0.0000	100.0000	1638	118	116	0.6277	15	3.97
k105_38823 flag=0 multi=5.1111 len=4298	29.8988	4298	0.0000	100.0000	4298	635	649	0.3287	30	8.71
k105_124582 flag=0 multi=15.1696 len=2582	54.6127	2582	0.0000	100.0000	2582	705	720	0.4167	54	11.16
